#: table_doi: 10.17182/hepdata.90835.v1/t85
#: name: T2bb efficiency
#: description: The efficiency times acceptance of the SMS models for T2bb as function of the bottom squark and LSP masses. The efficiency times acceptance is given for the total signal across the set of 174 search regions.
#: data_file: t2bb_efficiency.yaml
#: keyword observables: EFF
#: keyword phrases: SUSY | Supersymmetry
#: keyword cmenergies: 13000
#: keyword reactions: P P --> SBOTTOM SBOTTOM | SBOTTOM --> BQ NEUTRALINO1
#: Efficiency,
M(SBOTTOM) [GeV],M(NEUTRALINO1) [GeV],Efficiency $\times$ Acceptance
1079.3,243.7,0.5995
1079.3,256.82,0.59824
1079.3,269.93,0.59699
1079.3,283.05,0.59573
1079.3,296.17,0.59447
1079.3,309.29,0.59253
1079.3,322.41,0.59028
1079.3,335.53,0.58787
1079.3,348.65,0.58546
1079.3,361.77,0.58304
1079.3,374.88,0.58063
1079.3,388.0,0.57859
1079.3,401.12,0.57673
1079.3,414.24,0.57473
1079.3,427.36,0.57341
1079.3,440.48,0.57276
1079.3,453.6,0.57115
1079.3,466.72,0.56699
1079.3,479.83,0.56342
1079.3,492.95,0.56011
1079.3,506.07,0.55559
1079.3,519.19,0.54967
1079.3,532.31,0.54336
1079.3,545.43,0.53577
1079.3,558.55,0.52992
1079.3,571.67,0.525
1079.3,584.78,0.52008
1079.3,597.9,0.51514
1079.3,611.02,0.50584
1079.3,624.14,0.49678
1079.3,637.26,0.49076
1079.3,650.38,0.48468
1079.3,663.5,0.4763
1079.3,676.62,0.46793
1079.3,689.73,0.45675
1079.3,702.85,0.44456
1079.3,715.97,0.43125
1079.3,729.09,0.41899
1079.3,742.21,0.40734
1079.3,755.33,0.39285
1079.3,768.45,0.37419
1079.3,781.57,0.35782
1079.3,794.68,0.34193
1079.3,807.8,0.32486
1079.3,820.92,0.30698
1079.3,834.04,0.2868
1079.3,847.16,0.26261
1079.3,860.28,0.23866
1079.3,873.4,0.21479
1079.3,886.52,0.1934
1079.3,899.63,0.17402
1079.3,912.75,0.15417
1079.3,925.87,0.13406
1079.3,938.99,0.12055
1079.3,952.11,0.10943
1079.3,965.23,0.1026
1079.3,978.35,0.097084
1079.3,991.47,0.092802
1079.3,1004.6,0.089047
1079.3,1017.7,0.086756
1079.3,1030.8,0.083966
1079.3,1043.9,0.081075
1079.3,1057.1,0.0
1079.3,1070.2,0.0
1079.3,1083.3,0.0
1079.3,1096.4,0.0
1079.3,1109.5,0.0
1079.3,1122.7,0.0
1079.3,1135.8,0.0
1079.3,1148.9,0.0
1079.3,1162.0,0.0
1079.3,1175.1,0.0
1079.3,1188.2,0.0
1079.3,1201.4,0.0
1079.3,1214.5,0.0
1079.3,1227.6,0.0
1079.3,1240.7,0.0
1079.3,1253.8,0.0
1079.3,1267.0,0.0
1079.3,1280.1,0.0
1079.3,1293.2,0.0
1079.3,1306.3,0.0
1079.3,1319.4,0.0
1079.3,1332.6,0.0
1079.3,1345.7,0.0
1079.3,1358.8,0.0
1079.3,1371.9,0.0
1079.3,1385.0,0.0
1079.3,1398.1,0.0
1079.3,1411.3,0.0
1079.3,1424.4,0.0
1079.3,1437.5,0.0
1079.3,1450.6,0.0
1079.3,1463.7,0.0
1079.3,1476.9,0.0
1079.3,1490.0,0.0
1079.3,1503.1,0.0
1079.3,1516.2,0.0
1079.3,1529.3,0.0
1079.3,1542.5,0.0
1079.3,1555.6,0.0
1079.3,1568.7,0.0
1079.3,1581.8,0.0
1079.3,1594.9,0.0
1079.3,1608.0,0.0
1079.3,1621.2,0.0
1079.3,1634.3,0.0
1079.3,1647.4,0.0
1079.3,1660.5,0.0
1079.3,1673.6,0.0
1079.3,1686.8,0.0
1079.3,1699.9,0.0
1079.3,1713.0,0.0
1079.3,1726.1,0.0
1079.3,1739.2,0.0
1079.3,1752.4,0.0
1079.3,1765.5,0.0
1079.3,1778.6,0.0
1079.3,1791.7,0.0
1079.3,1804.8,0.0
1079.3,1817.9,0.0
1079.3,1831.1,0.0
1079.3,1844.2,0.0
1079.3,1857.3,0.0
1079.3,1870.4,0.0
1079.3,1883.5,0.0
1079.3,1896.7,0.0
1079.3,1909.8,0.0
1079.3,1922.9,0.0
1079.3,1936.0,0.0
1079.3,1949.1,0.0
1079.3,1962.3,0.0
1079.3,1975.4,0.0
1079.3,1988.5,0.0
1079.3,2001.6,0.0
1079.3,2014.7,0.0
1079.3,2027.8,0.0
1079.3,2041.0,0.0
1079.3,2054.1,0.0
1079.3,2067.2,0.0
1079.3,2080.3,0.0
1079.3,2093.4,0.0
1094.4,7.5594,0.61484
1094.4,20.678,0.61489
1094.4,33.797,0.61495
1094.4,46.916,0.615
1094.4,60.034,0.61505
1094.4,73.153,0.6151
1094.4,86.272,0.61515
1094.4,99.391,0.6151
1094.4,112.51,0.61498
1094.4,125.63,0.61409
1094.4,138.75,0.61321
1094.4,151.87,0.61232
1094.4,164.98,0.61144
1094.4,178.1,0.61055
1094.4,191.22,0.60967
1094.4,204.34,0.60836
1094.4,217.46,0.60663
1094.4,230.58,0.60537
1094.4,243.7,0.60411
1094.4,256.82,0.60285
1094.4,269.93,0.6016
1094.4,283.05,0.60034
1094.4,296.17,0.59908
1094.4,309.29,0.59709
1094.4,322.41,0.59467
1094.4,335.53,0.59226
1094.4,348.65,0.58985
1094.4,361.77,0.58743
1094.4,374.88,0.58502
1094.4,388.0,0.5826
1094.4,401.12,0.58047
1094.4,414.24,0.57935
1094.4,427.36,0.5787
1094.4,440.48,0.57805
1094.4,453.6,0.57644
1094.4,466.72,0.573
1094.4,479.83,0.5697
1094.4,492.95,0.56639
1094.4,506.07,0.56187
1094.4,519.19,0.55594
1094.4,532.31,0.55001
1094.4,545.43,0.54396
1094.4,558.55,0.53811
1094.4,571.67,0.53319
1094.4,584.78,0.52827
1094.4,597.9,0.52335
1094.4,611.02,0.51575
1094.4,624.14,0.50973
1094.4,637.26,0.50371
1094.4,650.38,0.49763
1094.4,663.5,0.48925
1094.4,676.62,0.48088
1094.4,689.73,0.4725
1094.4,702.85,0.46155
1094.4,715.97,0.44956
1094.4,729.09,0.43791
1094.4,742.21,0.42626
1094.4,755.33,0.41176
1094.4,768.45,0.39582
1094.4,781.57,0.37993
1094.4,794.68,0.36405
1094.4,807.8,0.34697
1094.4,820.92,0.32909
1094.4,834.04,0.31121
1094.4,847.16,0.292
1094.4,860.28,0.26805
1094.4,873.4,0.24418
1094.4,886.52,0.2203
1094.4,899.63,0.19822
1094.4,912.75,0.17802
1094.4,925.87,0.15754
1094.4,938.99,0.13705
1094.4,952.11,0.12204
1094.4,965.23,0.11068
1094.4,978.35,0.10343
1094.4,991.47,0.098723
1094.4,1004.6,0.094801
1094.4,1017.7,0.091852
1094.4,1030.8,0.088908
1094.4,1043.9,0.086586
1094.4,1057.1,0.083698
1094.4,1070.2,0.0
1094.4,1083.3,0.0
1094.4,1096.4,0.0
1094.4,1109.5,0.0
1094.4,1122.7,0.0
1094.4,1135.8,0.0
1094.4,1148.9,0.0
1094.4,1162.0,0.0
1094.4,1175.1,0.0
1094.4,1188.2,0.0
1094.4,1201.4,0.0
1094.4,1214.5,0.0
1094.4,1227.6,0.0
1094.4,1240.7,0.0
1094.4,1253.8,0.0
1094.4,1267.0,0.0
1094.4,1280.1,0.0
1094.4,1293.2,0.0
1094.4,1306.3,0.0
1094.4,1319.4,0.0
1094.4,1332.6,0.0
1094.4,1345.7,0.0
1094.4,1358.8,0.0
1094.4,1371.9,0.0
1094.4,1385.0,0.0
1094.4,1398.1,0.0
1094.4,1411.3,0.0
1094.4,1424.4,0.0
1094.4,1437.5,0.0
1094.4,1450.6,0.0
1094.4,1463.7,0.0
1094.4,1476.9,0.0
1094.4,1490.0,0.0
1094.4,1503.1,0.0
1094.4,1516.2,0.0
1094.4,1529.3,0.0
1094.4,1542.5,0.0
1094.4,1555.6,0.0
1094.4,1568.7,0.0
1094.4,1581.8,0.0
1094.4,1594.9,0.0
1094.4,1608.0,0.0
1094.4,1621.2,0.0
1094.4,1634.3,0.0
1094.4,1647.4,0.0
1094.4,1660.5,0.0
1094.4,1673.6,0.0
1094.4,1686.8,0.0
1094.4,1699.9,0.0
1094.4,1713.0,0.0
1094.4,1726.1,0.0
1094.4,1739.2,0.0
1094.4,1752.4,0.0
1094.4,1765.5,0.0
1094.4,1778.6,0.0
1094.4,1791.7,0.0
1094.4,1804.8,0.0
1094.4,1817.9,0.0
1094.4,1831.1,0.0
1094.4,1844.2,0.0
1094.4,1857.3,0.0
1094.4,1870.4,0.0
1094.4,1883.5,0.0
1094.4,1896.7,0.0
1094.4,1909.8,0.0
1094.4,1922.9,0.0
1094.4,1936.0,0.0
1094.4,1949.1,0.0
1094.4,1962.3,0.0
1094.4,1975.4,0.0
1094.4,1988.5,0.0
1094.4,2001.6,0.0
1094.4,2014.7,0.0
1094.4,2027.8,0.0
1094.4,2041.0,0.0
1094.4,2054.1,0.0
1094.4,2067.2,0.0
1094.4,2080.3,0.0
1094.4,2093.4,0.0
1109.5,7.5594,0.61749
1109.5,20.678,0.61754
1109.5,33.797,0.6176
1109.5,46.916,0.61765
1109.5,60.034,0.6177
1109.5,73.153,0.61775
1109.5,86.272,0.61797
1109.5,99.391,0.61844
1109.5,112.51,0.61762
1109.5,125.63,0.61673
1109.5,138.75,0.61585
1109.5,151.87,0.61496
1109.5,164.98,0.61408
1109.5,178.1,0.61319
1109.5,191.22,0.61201
1109.5,204.34,0.61076
1109.5,217.46,0.6095
1109.5,230.58,0.60824
1109.5,243.7,0.60698
1109.5,256.82,0.60572
1109.5,269.93,0.60447
1109.5,283.05,0.60337
1109.5,296.17,0.60311
1109.5,309.29,0.6015
1109.5,322.41,0.59926
1109.5,335.53,0.59685
1109.5,348.65,0.59443
1109.5,361.77,0.59202
1109.5,374.88,0.58961
1109.5,388.0,0.58719
1109.5,401.12,0.58493
1109.5,414.24,0.58428
1109.5,427.36,0.58363
1109.5,440.48,0.58298
1109.5,453.6,0.58008
1109.5,466.72,0.57677
1109.5,479.83,0.57346
1109.5,492.95,0.57054
1109.5,506.07,0.56713
1109.5,519.19,0.56121
1109.5,532.31,0.55528
1109.5,545.43,0.55059
1109.5,558.55,0.54646
1109.5,571.67,0.54154
1109.5,584.78,0.53662
1109.5,597.9,0.53187
1109.5,611.02,0.52607
1109.5,624.14,0.52005
1109.5,637.26,0.51404
1109.5,650.38,0.50874
1109.5,663.5,0.50112
1109.5,676.62,0.49275
1109.5,689.73,0.48437
1109.5,702.85,0.47528
1109.5,715.97,0.46363
1109.5,729.09,0.45198
1109.5,742.21,0.44083
1109.5,755.33,0.42968
1109.5,768.45,0.4138
1109.5,781.57,0.39791
1109.5,794.68,0.3833
1109.5,807.8,0.36978
1109.5,820.92,0.35233
1109.5,834.04,0.33445
1109.5,847.16,0.31656
1109.5,860.28,0.29691
1109.5,873.4,0.27304
1109.5,886.52,0.24916
1109.5,899.63,0.22528
1109.5,912.75,0.2047
1109.5,925.87,0.18421
1109.5,938.99,0.16372
1109.5,952.11,0.1403
1109.5,965.23,0.12349
1109.5,978.35,0.1138
1109.5,991.47,0.10866
1109.5,1004.6,0.1016
1109.5,1017.7,0.098058
1109.5,1030.8,0.092953
1109.5,1043.9,0.090209
1109.5,1057.1,0.087321
1109.5,1070.2,0.083612
1109.5,1083.3,0.081474
1109.5,1096.4,0.0
1109.5,1109.5,0.0
1109.5,1122.7,0.0
1109.5,1135.8,0.0
1109.5,1148.9,0.0
1109.5,1162.0,0.0
1109.5,1175.1,0.0
1109.5,1188.2,0.0
1109.5,1201.4,0.0
1109.5,1214.5,0.0
1109.5,1227.6,0.0
1109.5,1240.7,0.0
1109.5,1253.8,0.0
1109.5,1267.0,0.0
1109.5,1280.1,0.0
1109.5,1293.2,0.0
1109.5,1306.3,0.0
1109.5,1319.4,0.0
1109.5,1332.6,0.0
1109.5,1345.7,0.0
1109.5,1358.8,0.0
1109.5,1371.9,0.0
1109.5,1385.0,0.0
1109.5,1398.1,0.0
1109.5,1411.3,0.0
1109.5,1424.4,0.0
1109.5,1437.5,0.0
1109.5,1450.6,0.0
1109.5,1463.7,0.0
1109.5,1476.9,0.0
1109.5,1490.0,0.0
1109.5,1503.1,0.0
1109.5,1516.2,0.0
1109.5,1529.3,0.0
1109.5,1542.5,0.0
1109.5,1555.6,0.0
1109.5,1568.7,0.0
1109.5,1581.8,0.0
1109.5,1594.9,0.0
1109.5,1608.0,0.0
1109.5,1621.2,0.0
1109.5,1634.3,0.0
1109.5,1647.4,0.0
1109.5,1660.5,0.0
1109.5,1673.6,0.0
1109.5,1686.8,0.0
1109.5,1699.9,0.0
1109.5,1713.0,0.0
1109.5,1726.1,0.0
1109.5,1739.2,0.0
1109.5,1752.4,0.0
1109.5,1765.5,0.0
1109.5,1778.6,0.0
1109.5,1791.7,0.0
1109.5,1804.8,0.0
1109.5,1817.9,0.0
1109.5,1831.1,0.0
1109.5,1844.2,0.0
1109.5,1857.3,0.0
1109.5,1870.4,0.0
1109.5,1883.5,0.0
1109.5,1896.7,0.0
1109.5,1909.8,0.0
1109.5,1922.9,0.0
1109.5,1936.0,0.0
1109.5,1949.1,0.0
1109.5,1962.3,0.0
1109.5,1975.4,0.0
1109.5,1988.5,0.0
1109.5,2001.6,0.0
1109.5,2014.7,0.0
1109.5,2027.8,0.0
1109.5,2041.0,0.0
1109.5,2054.1,0.0
1109.5,2067.2,0.0
1109.5,2080.3,0.0
1109.5,2093.4,0.0
1124.7,7.5594,0.61924
1124.7,20.678,0.61929
1124.7,33.797,0.61934
1124.7,46.916,0.6194
1124.7,60.034,0.61973
1124.7,73.153,0.6202
1124.7,86.272,0.62068
1124.7,99.391,0.62115
1124.7,112.51,0.62033
1124.7,125.63,0.61944
1124.7,138.75,0.61856
1124.7,151.87,0.61764
1124.7,164.98,0.61638
1124.7,178.1,0.61512
1124.7,191.22,0.61386
1124.7,204.34,0.61261
1124.7,217.46,0.61135
1124.7,230.58,0.61009
1124.7,243.7,0.60883
1124.7,256.82,0.60804
1124.7,269.93,0.60778
1124.7,283.05,0.60752
1124.7,296.17,0.60727
1124.7,309.29,0.60565
1124.7,322.41,0.60348
1124.7,335.53,0.6013
1124.7,348.65,0.59913
1124.7,361.77,0.59673
1124.7,374.88,0.59431
1124.7,388.0,0.5919
1124.7,401.12,0.58964
1124.7,414.24,0.58899
1124.7,427.36,0.58801
1124.7,440.48,0.58527
1124.7,453.6,0.58237
1124.7,466.72,0.57906
1124.7,479.83,0.57646
1124.7,492.95,0.57522
1124.7,506.07,0.57181
1124.7,519.19,0.56588
1124.7,532.31,0.5617
1124.7,545.43,0.55904
1124.7,558.55,0.55491
1124.7,571.67,0.54999
1124.7,584.78,0.54528
1124.7,597.9,0.54065
1124.7,611.02,0.53486
1124.7,624.14,0.52884
1124.7,637.26,0.52378
1124.7,650.38,0.51874
1124.7,663.5,0.51144
1124.7,676.62,0.50399
1124.7,689.73,0.49561
1124.7,702.85,0.48652
1124.7,715.97,0.47487
1124.7,729.09,0.4643
1124.7,742.21,0.45639
1124.7,755.33,0.44524
1124.7,768.45,0.42935
1124.7,781.57,0.41535
1124.7,794.68,0.40343
1124.7,807.8,0.38991
1124.7,820.92,0.3753
1124.7,834.04,0.35835
1124.7,847.16,0.34046
1124.7,860.28,0.32104
1124.7,873.4,0.30119
1124.7,886.52,0.27771
1124.7,899.63,0.25383
1124.7,912.75,0.23325
1124.7,925.87,0.2126
1124.7,938.99,0.18818
1124.7,952.11,0.16431
1124.7,965.23,0.14333
1124.7,978.35,0.1257
1124.7,991.47,0.11646
1124.7,1004.6,0.10838
1124.7,1017.7,0.10225
1124.7,1030.8,0.097143
1124.7,1043.9,0.093331
1124.7,1057.1,0.089313
1124.7,1070.2,0.085007
1124.7,1083.3,0.082869
1124.7,1096.4,0.08199
1124.7,1109.5,0.0
1124.7,1122.7,0.0
1124.7,1135.8,0.0
1124.7,1148.9,0.0
1124.7,1162.0,0.0
1124.7,1175.1,0.0
1124.7,1188.2,0.0
1124.7,1201.4,0.0
1124.7,1214.5,0.0
1124.7,1227.6,0.0
1124.7,1240.7,0.0
1124.7,1253.8,0.0
1124.7,1267.0,0.0
1124.7,1280.1,0.0
1124.7,1293.2,0.0
1124.7,1306.3,0.0
1124.7,1319.4,0.0
1124.7,1332.6,0.0
1124.7,1345.7,0.0
1124.7,1358.8,0.0
1124.7,1371.9,0.0
1124.7,1385.0,0.0
1124.7,1398.1,0.0
1124.7,1411.3,0.0
1124.7,1424.4,0.0
1124.7,1437.5,0.0
1124.7,1450.6,0.0
1124.7,1463.7,0.0
1124.7,1476.9,0.0
1124.7,1490.0,0.0
1124.7,1503.1,0.0
1124.7,1516.2,0.0
1124.7,1529.3,0.0
1124.7,1542.5,0.0
1124.7,1555.6,0.0
1124.7,1568.7,0.0
1124.7,1581.8,0.0
1124.7,1594.9,0.0
1124.7,1608.0,0.0
1124.7,1621.2,0.0
1124.7,1634.3,0.0
1124.7,1647.4,0.0
1124.7,1660.5,0.0
1124.7,1673.6,0.0
1124.7,1686.8,0.0
1124.7,1699.9,0.0
1124.7,1713.0,0.0
1124.7,1726.1,0.0
1124.7,1739.2,0.0
1124.7,1752.4,0.0
1124.7,1765.5,0.0
1124.7,1778.6,0.0
1124.7,1791.7,0.0
1124.7,1804.8,0.0
1124.7,1817.9,0.0
1124.7,1831.1,0.0
1124.7,1844.2,0.0
1124.7,1857.3,0.0
1124.7,1870.4,0.0
1124.7,1883.5,0.0
1124.7,1896.7,0.0
1124.7,1909.8,0.0
1124.7,1922.9,0.0
1124.7,1936.0,0.0
1124.7,1949.1,0.0
1124.7,1962.3,0.0
1124.7,1975.4,0.0
1124.7,1988.5,0.0
1124.7,2001.6,0.0
1124.7,2014.7,0.0
1124.7,2027.8,0.0
1124.7,2041.0,0.0
1124.7,2054.1,0.0
1124.7,2067.2,0.0
1124.7,2080.3,0.0
1124.7,2093.4,0.0
1139.8,7.5594,0.62099
1139.8,20.678,0.62104
1139.8,33.797,0.6215
1139.8,46.916,0.62197
1139.8,60.034,0.62244
1139.8,73.153,0.62291
1139.8,86.272,0.62338
1139.8,99.391,0.62386
1139.8,112.51,0.62303
1139.8,125.63,0.622
1139.8,138.75,0.62074
1139.8,151.87,0.61949
1139.8,164.98,0.61823
1139.8,178.1,0.61697
1139.8,191.22,0.61571
1139.8,204.34,0.61446
1139.8,217.46,0.6132
1139.8,230.58,0.61272
1139.8,243.7,0.61246
1139.8,256.82,0.6122
1139.8,269.93,0.61194
1139.8,283.05,0.61168
1139.8,296.17,0.61142
1139.8,309.29,0.6098
1139.8,322.41,0.60763
1139.8,335.53,0.60546
1139.8,348.65,0.60328
1139.8,361.77,0.60111
1139.8,374.88,0.59893
1139.8,388.0,0.59661
1139.8,401.12,0.59434
1139.8,414.24,0.59305
1139.8,427.36,0.59031
1139.8,440.48,0.58757
1139.8,453.6,0.58467
1139.8,466.72,0.58238
1139.8,479.83,0.58114
1139.8,492.95,0.5799
1139.8,506.07,0.57648
1139.8,519.19,0.5728
1139.8,532.31,0.57014
1139.8,545.43,0.56749
1139.8,558.55,0.56336
1139.8,571.67,0.55869
1139.8,584.78,0.55407
1139.8,597.9,0.54944
1139.8,611.02,0.54371
1139.8,624.14,0.53874
1139.8,637.26,0.53377
1139.8,650.38,0.52874
1139.8,663.5,0.52144
1139.8,676.62,0.51414
1139.8,689.73,0.50685
1139.8,702.85,0.49776
1139.8,715.97,0.48776
1139.8,729.09,0.47985
1139.8,742.21,0.47194
1139.8,755.33,0.4608
1139.8,768.45,0.4474
1139.8,781.57,0.43548
1139.8,794.68,0.42356
1139.8,807.8,0.41003
1139.8,820.92,0.39542
1139.8,834.04,0.38081
1139.8,847.16,0.36436
1139.8,860.28,0.34494
1139.8,873.4,0.3251
1139.8,886.52,0.30525
1139.8,899.63,0.28238
1139.8,912.75,0.26103
1139.8,925.87,0.23662
1139.8,938.99,0.2122
1139.8,952.11,0.18833
1139.8,965.23,0.16755
1139.8,978.35,0.14709
1139.8,991.47,0.12805
1139.8,1004.6,0.11989
1139.8,1017.7,0.11145
1139.8,1030.8,0.10409
1139.8,1043.9,0.099203
1139.8,1057.1,0.094377
1139.8,1070.2,0.090563
1139.8,1083.3,0.088662
1139.8,1096.4,0.085593
1139.8,1109.5,0.082312
1139.8,1122.7,0.0
1139.8,1135.8,0.0
1139.8,1148.9,0.0
1139.8,1162.0,0.0
1139.8,1175.1,0.0
1139.8,1188.2,0.0
1139.8,1201.4,0.0
1139.8,1214.5,0.0
1139.8,1227.6,0.0
1139.8,1240.7,0.0
1139.8,1253.8,0.0
1139.8,1267.0,0.0
1139.8,1280.1,0.0
1139.8,1293.2,0.0
1139.8,1306.3,0.0
1139.8,1319.4,0.0
1139.8,1332.6,0.0
1139.8,1345.7,0.0
1139.8,1358.8,0.0
1139.8,1371.9,0.0
1139.8,1385.0,0.0
1139.8,1398.1,0.0
1139.8,1411.3,0.0
1139.8,1424.4,0.0
1139.8,1437.5,0.0
1139.8,1450.6,0.0
1139.8,1463.7,0.0
1139.8,1476.9,0.0
1139.8,1490.0,0.0
1139.8,1503.1,0.0
1139.8,1516.2,0.0
1139.8,1529.3,0.0
1139.8,1542.5,0.0
1139.8,1555.6,0.0
1139.8,1568.7,0.0
1139.8,1581.8,0.0
1139.8,1594.9,0.0
1139.8,1608.0,0.0
1139.8,1621.2,0.0
1139.8,1634.3,0.0
1139.8,1647.4,0.0
1139.8,1660.5,0.0
1139.8,1673.6,0.0
1139.8,1686.8,0.0
1139.8,1699.9,0.0
1139.8,1713.0,0.0
1139.8,1726.1,0.0
1139.8,1739.2,0.0
1139.8,1752.4,0.0
1139.8,1765.5,0.0
1139.8,1778.6,0.0
1139.8,1791.7,0.0
1139.8,1804.8,0.0
1139.8,1817.9,0.0
1139.8,1831.1,0.0
1139.8,1844.2,0.0
1139.8,1857.3,0.0
1139.8,1870.4,0.0
1139.8,1883.5,0.0
1139.8,1896.7,0.0
1139.8,1909.8,0.0
1139.8,1922.9,0.0
1139.8,1936.0,0.0
1139.8,1949.1,0.0
1139.8,1962.3,0.0
1139.8,1975.4,0.0
1139.8,1988.5,0.0
1139.8,2001.6,0.0
1139.8,2014.7,0.0
1139.8,2027.8,0.0
1139.8,2041.0,0.0
1139.8,2054.1,0.0
1139.8,2067.2,0.0
1139.8,2080.3,0.0
1139.8,2093.4,0.0
1154.9,7.5594,0.62312
1154.9,20.678,0.62359
1154.9,33.797,0.62406
1154.9,46.916,0.62453
1154.9,60.034,0.625
1154.9,73.153,0.62547
1154.9,86.272,0.62595
1154.9,99.391,0.62623
1154.9,112.51,0.62584
1154.9,125.63,0.62458
1154.9,138.75,0.62332
1154.9,151.87,0.62207
1154.9,164.98,0.62081
1154.9,178.1,0.61955
1154.9,191.22,0.61829
1154.9,204.34,0.61707
1154.9,217.46,0.61644
1154.9,230.58,0.61618
1154.9,243.7,0.61592
1154.9,256.82,0.61567
1154.9,269.93,0.61541
1154.9,283.05,0.61515
1154.9,296.17,0.61489
1154.9,309.29,0.6136
1154.9,322.41,0.61145
1154.9,335.53,0.60928
1154.9,348.65,0.6071
1154.9,361.77,0.60493
1154.9,374.88,0.60275
1154.9,388.0,0.60058
1154.9,401.12,0.59836
1154.9,414.24,0.59561
1154.9,427.36,0.59287
1154.9,440.48,0.59013
1154.9,453.6,0.58873
1154.9,466.72,0.58755
1154.9,479.83,0.5863
1154.9,492.95,0.58506
1154.9,506.07,0.58281
1154.9,519.19,0.58016
1154.9,532.31,0.5775
1154.9,545.43,0.57484
1154.9,558.55,0.5709
1154.9,571.67,0.56628
1154.9,584.78,0.56165
1154.9,597.9,0.5569
1154.9,611.02,0.55265
1154.9,624.14,0.54768
1154.9,637.26,0.54271
1154.9,650.38,0.53773
1154.9,663.5,0.53108
1154.9,676.62,0.52379
1154.9,689.73,0.51649
1154.9,702.85,0.50921
1154.9,715.97,0.50141
1154.9,729.09,0.4935
1154.9,742.21,0.48559
1154.9,755.33,0.47605
1154.9,768.45,0.46413
1154.9,781.57,0.45221
1154.9,794.68,0.44028
1154.9,807.8,0.42836
1154.9,820.92,0.41375
1154.9,834.04,0.39914
1154.9,847.16,0.3849
1154.9,860.28,0.36902
1154.9,873.4,0.34917
1154.9,886.52,0.32933
1154.9,899.63,0.30948
1154.9,912.75,0.28519
1154.9,925.87,0.26077
1154.9,938.99,0.23635
1154.9,952.11,0.21409
1154.9,965.23,0.19363
1154.9,978.35,0.17317
1154.9,991.47,0.15271
1154.9,1004.6,0.13106
1154.9,1017.7,0.12065
1154.9,1030.8,0.11021
1154.9,1043.9,0.10478
1154.9,1057.1,0.1003
1154.9,1070.2,0.096622
1154.9,1083.3,0.092129
1154.9,1096.4,0.088653
1154.9,1109.5,0.085276
1154.9,1122.7,0.082473
1154.9,1135.8,0.0
1154.9,1148.9,0.0
1154.9,1162.0,0.0
1154.9,1175.1,0.0
1154.9,1188.2,0.0
1154.9,1201.4,0.0
1154.9,1214.5,0.0
1154.9,1227.6,0.0
1154.9,1240.7,0.0
1154.9,1253.8,0.0
1154.9,1267.0,0.0
1154.9,1280.1,0.0
1154.9,1293.2,0.0
1154.9,1306.3,0.0
1154.9,1319.4,0.0
1154.9,1332.6,0.0
1154.9,1345.7,0.0
1154.9,1358.8,0.0
1154.9,1371.9,0.0
1154.9,1385.0,0.0
1154.9,1398.1,0.0
1154.9,1411.3,0.0
1154.9,1424.4,0.0
1154.9,1437.5,0.0
1154.9,1450.6,0.0
1154.9,1463.7,0.0
1154.9,1476.9,0.0
1154.9,1490.0,0.0
1154.9,1503.1,0.0
1154.9,1516.2,0.0
1154.9,1529.3,0.0
1154.9,1542.5,0.0
1154.9,1555.6,0.0
1154.9,1568.7,0.0
1154.9,1581.8,0.0
1154.9,1594.9,0.0
1154.9,1608.0,0.0
1154.9,1621.2,0.0
1154.9,1634.3,0.0
1154.9,1647.4,0.0
1154.9,1660.5,0.0
1154.9,1673.6,0.0
1154.9,1686.8,0.0
1154.9,1699.9,0.0
1154.9,1713.0,0.0
1154.9,1726.1,0.0
1154.9,1739.2,0.0
1154.9,1752.4,0.0
1154.9,1765.5,0.0
1154.9,1778.6,0.0
1154.9,1791.7,0.0
1154.9,1804.8,0.0
1154.9,1817.9,0.0
1154.9,1831.1,0.0
1154.9,1844.2,0.0
1154.9,1857.3,0.0
1154.9,1870.4,0.0
1154.9,1883.5,0.0
1154.9,1896.7,0.0
1154.9,1909.8,0.0
1154.9,1922.9,0.0
1154.9,1936.0,0.0
1154.9,1949.1,0.0
1154.9,1962.3,0.0
1154.9,1975.4,0.0
1154.9,1988.5,0.0
1154.9,2001.6,0.0
1154.9,2014.7,0.0
1154.9,2027.8,0.0
1154.9,2041.0,0.0
1154.9,2054.1,0.0
1154.9,2067.2,0.0
1154.9,2080.3,0.0
1154.9,2093.4,0.0
1170.1,7.5594,0.62538
1170.1,20.678,0.62585
1170.1,33.797,0.62632
1170.1,46.916,0.62679
1170.1,60.034,0.62726
1170.1,73.153,0.62747
1170.1,86.272,0.62767
1170.1,99.391,0.62788
1170.1,112.51,0.6277
1170.1,125.63,0.6275
1170.1,138.75,0.62731
1170.1,151.87,0.62616
1170.1,164.98,0.6249
1170.1,178.1,0.62365
1170.1,191.22,0.62239
1170.1,204.34,0.62117
1170.1,217.46,0.62002
1170.1,230.58,0.61888
1170.1,243.7,0.61798
1170.1,256.82,0.61772
1170.1,269.93,0.61746
1170.1,283.05,0.6172
1170.1,296.17,0.61694
1170.1,309.29,0.61566
1170.1,322.41,0.61395
1170.1,335.53,0.61224
1170.1,348.65,0.61023
1170.1,361.77,0.60806
1170.1,374.88,0.60588
1170.1,388.0,0.60371
1170.1,401.12,0.60148
1170.1,414.24,0.59874
1170.1,427.36,0.596
1170.1,440.48,0.59492
