#: table_doi: 10.17182/hepdata.90835.v1/t86
#: name: T2qq efficiency
#: description: The efficiency times acceptance of the SMS models for T2qq as function of the LSP and light squark masses. The efficiency times acceptance is given for the total signal across the set of 174 search regions.
#: data_file: t2qq_efficiency.yaml
#: keyword observables: EFF
#: keyword phrases: SUSY | Supersymmetry
#: keyword cmenergies: 13000
#: keyword reactions: P P --> SQUARK SQUARK | SQUARK --> Q NEUTRALINO1
#: Efficiency,
M(SQUARK) [GeV],M(NEUTRALINO1) [GeV],Efficiency $\times$ Acceptance
1556.9,7.8719,0.67793
1556.9,21.616,0.67762
1556.9,35.359,0.67732
1556.9,49.103,0.67701
1556.9,62.847,0.6767
1556.9,76.591,0.67639
1556.9,90.334,0.67638
1556.9,104.08,0.67661
1556.9,117.82,0.67603
1556.9,131.57,0.67616
1556.9,145.31,0.67628
1556.9,159.05,0.67641
1556.9,172.8,0.67653
1556.9,186.54,0.67666
1556.9,200.28,0.67678
1556.9,214.03,0.67655
1556.9,227.77,0.67633
1556.9,241.52,0.6761
1556.9,255.26,0.67588
1556.9,269.0,0.67565
1556.9,282.75,0.67543
1556.9,296.49,0.67536
1556.9,310.23,0.67523
1556.9,323.98,0.67415
1556.9,337.72,0.67275
1556.9,351.47,0.67135
1556.9,365.21,0.66995
1556.9,378.95,0.66855
1556.9,392.7,0.66716
1556.9,406.44,0.66674
1556.9,420.18,0.6668
1556.9,433.93,0.6661
1556.9,447.67,0.66541
1556.9,461.42,0.66471
1556.9,475.16,0.66402
1556.9,488.9,0.66332
1556.9,502.65,0.66286
1556.9,516.39,0.6634
1556.9,530.13,0.66393
1556.9,543.88,0.66447
1556.9,557.62,0.665
1556.9,571.37,0.66554
1556.9,585.11,0.66607
1556.9,598.85,0.66526
1556.9,612.6,0.66417
1556.9,626.34,0.6627
1556.9,640.08,0.66119
1556.9,653.83,0.65968
1556.9,667.57,0.65817
1556.9,681.32,0.65666
1556.9,695.06,0.65515
1556.9,708.8,0.65337
1556.9,722.55,0.65144
1556.9,736.29,0.64951
1556.9,750.03,0.64758
1556.9,763.78,0.64565
1556.9,777.52,0.64372
1556.9,791.27,0.64182
1556.9,805.01,0.64025
1556.9,818.75,0.63918
1556.9,832.5,0.63812
1556.9,846.24,0.63683
1556.9,859.98,0.63456
1556.9,873.73,0.63159
1556.9,887.47,0.62861
1556.9,901.22,0.62549
1556.9,914.96,0.62095
1556.9,928.7,0.61641
1556.9,942.45,0.61187
1556.9,956.19,0.60932
1556.9,969.93,0.60699
1556.9,983.68,0.60466
1556.9,997.42,0.60187
1556.9,1011.2,0.59655
1556.9,1024.9,0.59089
1556.9,1038.7,0.58522
1556.9,1052.4,0.5808
1556.9,1066.1,0.57391
1556.9,1079.9,0.56701
1556.9,1093.6,0.56016
1556.9,1107.4,0.55308
1556.9,1121.1,0.54491
1556.9,1134.9,0.53674
1556.9,1148.6,0.52869
1556.9,1162.3,0.51936
1556.9,1176.1,0.50736
1556.9,1189.8,0.49535
1556.9,1203.6,0.48235
1556.9,1217.3,0.46653
1556.9,1231.1,0.45071
1556.9,1244.8,0.43533
1556.9,1258.6,0.41848
1556.9,1272.3,0.39882
1556.9,1286.0,0.37915
1556.9,1299.8,0.36243
1556.9,1313.5,0.33778
1556.9,1327.3,0.30877
1556.9,1341.0,0.27975
1556.9,1354.8,0.25178
1556.9,1368.5,0.22576
1556.9,1382.2,0.19974
1556.9,1396.0,0.17316
1556.9,1409.7,0.14949
1556.9,1423.5,0.13848
1556.9,1437.2,0.12748
1556.9,1451.0,0.11702
1556.9,1464.7,0.11377
1556.9,1478.5,0.11053
1556.9,1492.2,0.10728
1556.9,1505.9,0.099217
1556.9,1519.7,0.095835
1556.9,1533.4,0.0
1556.9,1547.2,0.0
1556.9,1560.9,0.0
1556.9,1574.7,0.0
1556.9,1588.4,0.0
1556.9,1602.1,0.0
1556.9,1615.9,0.0
1556.9,1629.6,0.0
1556.9,1643.4,0.0
1556.9,1657.1,0.0
1556.9,1670.9,0.0
1556.9,1684.6,0.0
1556.9,1698.4,0.0
1556.9,1712.1,0.0
1556.9,1725.8,0.0
1556.9,1739.6,0.0
1556.9,1753.3,0.0
1556.9,1767.1,0.0
1556.9,1780.8,0.0
1556.9,1794.6,0.0
1556.9,1808.3,0.0
1556.9,1822.0,0.0
1556.9,1835.8,0.0
1556.9,1849.5,0.0
1556.9,1863.3,0.0
1556.9,1877.0,0.0
1556.9,1890.8,0.0
1556.9,1904.5,0.0
1556.9,1918.3,0.0
1556.9,1932.0,0.0
1556.9,1945.7,0.0
1556.9,1959.5,0.0
1556.9,1973.2,0.0
1556.9,1987.0,0.0
1556.9,2000.7,0.0
1556.9,2014.5,0.0
1556.9,2028.2,0.0
1556.9,2041.9,0.0
1556.9,2055.7,0.0
1556.9,2069.4,0.0
1556.9,2083.2,0.0
1556.9,2096.9,0.0
1556.9,2110.7,0.0
1556.9,2124.4,0.0
1556.9,2138.2,0.0
1556.9,2151.9,0.0
1556.9,2165.6,0.0
1556.9,2179.4,0.0
1556.9,2193.1,0.0
1570.7,7.8719,0.67705
1570.7,21.616,0.67674
1570.7,35.359,0.67643
1570.7,49.103,0.67612
1570.7,62.847,0.6761
1570.7,76.591,0.67679
1570.7,90.334,0.67748
1570.7,104.08,0.67771
1570.7,117.82,0.67684
1570.7,131.57,0.67598
1570.7,145.31,0.67539
1570.7,159.05,0.67552
1570.7,172.8,0.67564
1570.7,186.54,0.67577
1570.7,200.28,0.67589
1570.7,214.03,0.67566
1570.7,227.77,0.67544
1570.7,241.52,0.67521
1570.7,255.26,0.67499
1570.7,269.0,0.67492
1570.7,282.75,0.6749
1570.7,296.49,0.67488
1570.7,310.23,0.67475
1570.7,323.98,0.67459
1570.7,337.72,0.67442
1570.7,351.47,0.67335
1570.7,365.21,0.67195
1570.7,378.95,0.67056
1570.7,392.7,0.66916
1570.7,406.44,0.66874
1570.7,420.18,0.66944
1570.7,433.93,0.67015
1570.7,447.67,0.67021
1570.7,461.42,0.66952
1570.7,475.16,0.66883
1570.7,488.9,0.66813
1570.7,502.65,0.66767
1570.7,516.39,0.66821
1570.7,530.13,0.66874
1570.7,543.88,0.66928
1570.7,557.62,0.66981
1570.7,571.37,0.66898
1570.7,585.11,0.66805
1570.7,598.85,0.66712
1570.7,612.6,0.66604
1570.7,626.34,0.66494
1570.7,640.08,0.66384
1570.7,653.83,0.66237
1570.7,667.57,0.66086
1570.7,681.32,0.65935
1570.7,695.06,0.65784
1570.7,708.8,0.65606
1570.7,722.55,0.65413
1570.7,736.29,0.6522
1570.7,750.03,0.65027
1570.7,763.78,0.64837
1570.7,777.52,0.64651
1570.7,791.27,0.64465
1570.7,805.01,0.64308
1570.7,818.75,0.64201
1570.7,832.5,0.64072
1570.7,846.24,0.63866
1570.7,859.98,0.6366
1570.7,873.73,0.63435
1570.7,887.47,0.63137
1570.7,901.22,0.62825
1570.7,914.96,0.62371
1570.7,928.7,0.61917
1570.7,942.45,0.61653
1570.7,956.19,0.61408
1570.7,969.93,0.61175
1570.7,983.68,0.60895
1570.7,997.42,0.60515
1570.7,1011.2,0.59983
1570.7,1024.9,0.59417
1570.7,1038.7,0.59048
1570.7,1052.4,0.587
1570.7,1066.1,0.5801
1570.7,1079.9,0.57325
1570.7,1093.6,0.56742
1570.7,1107.4,0.56034
1570.7,1121.1,0.55217
1570.7,1134.9,0.54412
1570.7,1148.6,0.53624
1570.7,1162.3,0.52869
1570.7,1176.1,0.51942
1570.7,1189.8,0.50741
1570.7,1203.6,0.49442
1570.7,1217.3,0.47859
1570.7,1231.1,0.46324
1570.7,1244.8,0.45102
1570.7,1258.6,0.43417
1570.7,1272.3,0.4145
1570.7,1286.0,0.39781
1570.7,1299.8,0.38419
1570.7,1313.5,0.36348
1570.7,1327.3,0.33875
1570.7,1341.0,0.30974
1570.7,1354.8,0.28176
1570.7,1368.5,0.25574
1570.7,1382.2,0.22915
1570.7,1396.0,0.20049
1570.7,1409.7,0.17374
1570.7,1423.5,0.15078
1570.7,1437.2,0.13978
1570.7,1451.0,0.12932
1570.7,1464.7,0.12607
1570.7,1478.5,0.12283
1570.7,1492.2,0.11068
1570.7,1505.9,0.102
1570.7,1519.7,0.098732
1570.7,1533.4,0.095662
1570.7,1547.2,0.0
1570.7,1560.9,0.0
1570.7,1574.7,0.0
1570.7,1588.4,0.0
1570.7,1602.1,0.0
1570.7,1615.9,0.0
1570.7,1629.6,0.0
1570.7,1643.4,0.0
1570.7,1657.1,0.0
1570.7,1670.9,0.0
1570.7,1684.6,0.0
1570.7,1698.4,0.0
1570.7,1712.1,0.0
1570.7,1725.8,0.0
1570.7,1739.6,0.0
1570.7,1753.3,0.0
1570.7,1767.1,0.0
1570.7,1780.8,0.0
1570.7,1794.6,0.0
1570.7,1808.3,0.0
1570.7,1822.0,0.0
1570.7,1835.8,0.0
1570.7,1849.5,0.0
1570.7,1863.3,0.0
1570.7,1877.0,0.0
1570.7,1890.8,0.0
1570.7,1904.5,0.0
1570.7,1918.3,0.0
1570.7,1932.0,0.0
1570.7,1945.7,0.0
1570.7,1959.5,0.0
1570.7,1973.2,0.0
1570.7,1987.0,0.0
1570.7,2000.7,0.0
1570.7,2014.5,0.0
1570.7,2028.2,0.0
1570.7,2041.9,0.0
1570.7,2055.7,0.0
1570.7,2069.4,0.0
1570.7,2083.2,0.0
1570.7,2096.9,0.0
1570.7,2110.7,0.0
1570.7,2124.4,0.0
1570.7,2138.2,0.0
1570.7,2151.9,0.0
1570.7,2165.6,0.0
1570.7,2179.4,0.0
1570.7,2193.1,0.0
1584.5,7.8719,0.67616
1584.5,21.616,0.67585
1584.5,35.359,0.67582
1584.5,49.103,0.67651
1584.5,62.847,0.6772
1584.5,76.591,0.67789
1584.5,90.334,0.67858
1584.5,104.08,0.67881
1584.5,117.82,0.67795
1584.5,131.57,0.67708
1584.5,145.31,0.67622
1584.5,159.05,0.67535
1584.5,172.8,0.67475
1584.5,186.54,0.67488
1584.5,200.28,0.675
1584.5,214.03,0.67477
1584.5,227.77,0.67455
1584.5,241.52,0.67448
1584.5,255.26,0.67446
1584.5,269.0,0.67445
1584.5,282.75,0.67443
1584.5,296.49,0.67441
1584.5,310.23,0.67428
1584.5,323.98,0.67411
1584.5,337.72,0.67395
1584.5,351.47,0.67378
1584.5,365.21,0.67361
1584.5,378.95,0.67256
1584.5,392.7,0.67116
1584.5,406.44,0.67074
1584.5,420.18,0.67145
1584.5,433.93,0.67215
1584.5,447.67,0.67285
1584.5,461.42,0.67355
1584.5,475.16,0.67363
1584.5,488.9,0.67294
1584.5,502.65,0.67248
1584.5,516.39,0.67302
1584.5,530.13,0.67355
1584.5,543.88,0.67271
1584.5,557.62,0.67178
1584.5,571.37,0.67085
1584.5,585.11,0.66992
1584.5,598.85,0.66899
1584.5,612.6,0.66791
1584.5,626.34,0.6668
1584.5,640.08,0.6657
1584.5,653.83,0.6646
1584.5,667.57,0.6635
1584.5,681.32,0.66204
1584.5,695.06,0.66053
1584.5,708.8,0.65875
1584.5,722.55,0.65682
1584.5,736.29,0.65492
1584.5,750.03,0.65306
1584.5,763.78,0.6512
1584.5,777.52,0.64934
1584.5,791.27,0.64748
1584.5,805.01,0.64591
1584.5,818.75,0.64461
1584.5,832.5,0.64255
1584.5,846.24,0.64049
1584.5,859.98,0.63844
1584.5,873.73,0.63638
1584.5,887.47,0.63413
1584.5,901.22,0.63101
1584.5,914.96,0.62647
1584.5,928.7,0.62385
1584.5,942.45,0.62129
1584.5,956.19,0.61884
1584.5,969.93,0.61603
1584.5,983.68,0.61223
1584.5,997.42,0.60843
1584.5,1011.2,0.60311
1584.5,1024.9,0.59944
1584.5,1038.7,0.59668
1584.5,1052.4,0.59319
1584.5,1066.1,0.58635
1584.5,1079.9,0.58052
1584.5,1093.6,0.57469
1584.5,1107.4,0.5676
1584.5,1121.1,0.55956
1584.5,1134.9,0.55168
1584.5,1148.6,0.5438
1584.5,1162.3,0.53624
1584.5,1176.1,0.52872
1584.5,1189.8,0.51948
1584.5,1203.6,0.50648
1584.5,1217.3,0.49114
1584.5,1231.1,0.47892
1584.5,1244.8,0.4667
1584.5,1258.6,0.44985
1584.5,1272.3,0.43319
1584.5,1286.0,0.41957
1584.5,1299.8,0.40595
1584.5,1313.5,0.38523
1584.5,1327.3,0.36441
1584.5,1341.0,0.33973
1584.5,1354.8,0.31175
1584.5,1368.5,0.28514
1584.5,1382.2,0.25648
1584.5,1396.0,0.22782
1584.5,1409.7,0.20107
1584.5,1423.5,0.17512
1584.5,1437.2,0.15208
1584.5,1451.0,0.14162
1584.5,1464.7,0.13837
1584.5,1478.5,0.12618
1584.5,1492.2,0.11346
1584.5,1505.9,0.10478
1584.5,1519.7,0.10167
1584.5,1533.4,0.098602
1584.5,1547.2,0.095738
1584.5,1560.9,0.0
1584.5,1574.7,0.0
1584.5,1588.4,0.0
1584.5,1602.1,0.0
1584.5,1615.9,0.0
1584.5,1629.6,0.0
1584.5,1643.4,0.0
1584.5,1657.1,0.0
1584.5,1670.9,0.0
1584.5,1684.6,0.0
1584.5,1698.4,0.0
1584.5,1712.1,0.0
1584.5,1725.8,0.0
1584.5,1739.6,0.0
1584.5,1753.3,0.0
1584.5,1767.1,0.0
1584.5,1780.8,0.0
1584.5,1794.6,0.0
1584.5,1808.3,0.0
1584.5,1822.0,0.0
1584.5,1835.8,0.0
1584.5,1849.5,0.0
1584.5,1863.3,0.0
1584.5,1877.0,0.0
1584.5,1890.8,0.0
1584.5,1904.5,0.0
1584.5,1918.3,0.0
1584.5,1932.0,0.0
1584.5,1945.7,0.0
1584.5,1959.5,0.0
1584.5,1973.2,0.0
1584.5,1987.0,0.0
1584.5,2000.7,0.0
1584.5,2014.5,0.0
1584.5,2028.2,0.0
1584.5,2041.9,0.0
1584.5,2055.7,0.0
1584.5,2069.4,0.0
1584.5,2083.2,0.0
1584.5,2096.9,0.0
1584.5,2110.7,0.0
1584.5,2124.4,0.0
1584.5,2138.2,0.0
1584.5,2151.9,0.0
1584.5,2165.6,0.0
1584.5,2179.4,0.0
1584.5,2193.1,0.0
1598.4,7.8719,0.67554
1598.4,21.616,0.67623
1598.4,35.359,0.67692
1598.4,49.103,0.67761
1598.4,62.847,0.6783
1598.4,76.591,0.67899
1598.4,90.334,0.67969
1598.4,104.08,0.67991
1598.4,117.82,0.67905
1598.4,131.57,0.67818
1598.4,145.31,0.67732
1598.4,159.05,0.67645
1598.4,172.8,0.67559
1598.4,186.54,0.67472
1598.4,200.28,0.67411
1598.4,214.03,0.67404
1598.4,227.77,0.67403
1598.4,241.52,0.67401
1598.4,255.26,0.67399
1598.4,269.0,0.67397
1598.4,282.75,0.67396
1598.4,296.49,0.67394
1598.4,310.23,0.67381
1598.4,323.98,0.67364
1598.4,337.72,0.67347
1598.4,351.47,0.67331
1598.4,365.21,0.67314
1598.4,378.95,0.67297
1598.4,392.7,0.6728
1598.4,406.44,0.67275
1598.4,420.18,0.67345
1598.4,433.93,0.67415
1598.4,447.67,0.67485
1598.4,461.42,0.67555
1598.4,475.16,0.67625
1598.4,488.9,0.67695
1598.4,502.65,0.67729
1598.4,516.39,0.67643
1598.4,530.13,0.6755
1598.4,543.88,0.67457
1598.4,557.62,0.67364
1598.4,571.37,0.67272
1598.4,585.11,0.67179
1598.4,598.85,0.67086
1598.4,612.6,0.66977
1598.4,626.34,0.66867
1598.4,640.08,0.66757
1598.4,653.83,0.66647
1598.4,667.57,0.66537
1598.4,681.32,0.66427
1598.4,695.06,0.66317
1598.4,708.8,0.66147
1598.4,722.55,0.65961
1598.4,736.29,0.65775
1598.4,750.03,0.65589
1598.4,763.78,0.65403
1598.4,777.52,0.65217
1598.4,791.27,0.65031
1598.4,805.01,0.6485
1598.4,818.75,0.64644
1598.4,832.5,0.64438
1598.4,846.24,0.64233
1598.4,859.98,0.64027
1598.4,873.73,0.63822
1598.4,887.47,0.63616
1598.4,901.22,0.63378
1598.4,914.96,0.63116
1598.4,928.7,0.62861
1598.4,942.45,0.62605
1598.4,956.19,0.62311
1598.4,969.93,0.61931
1598.4,983.68,0.61551
1598.4,997.42,0.6117
1598.4,1011.2,0.6084
1598.4,1024.9,0.60564
1598.4,1038.7,0.60287
1598.4,1052.4,0.59945
1598.4,1066.1,0.59361
1598.4,1079.9,0.58778
1598.4,1093.6,0.58195
1598.4,1107.4,0.57499
1598.4,1121.1,0.56711
1598.4,1134.9,0.55923
1598.4,1148.6,0.55135
1598.4,1162.3,0.54379
1598.4,1176.1,0.53628
1598.4,1189.8,0.52876
1598.4,1203.6,0.51905
1598.4,1217.3,0.50683
1598.4,1231.1,0.49461
1598.4,1244.8,0.48239
1598.4,1258.6,0.46857
1598.4,1272.3,0.45495
1598.4,1286.0,0.44132
1598.4,1299.8,0.4277
1598.4,1313.5,0.40699
1598.4,1327.3,0.38616
1598.4,1341.0,0.36534
1598.4,1354.8,0.34114
1598.4,1368.5,0.31247
1598.4,1382.2,0.28381
1598.4,1396.0,0.25515
1598.4,1409.7,0.2284
1598.4,1423.5,0.20244
1598.4,1437.2,0.17649
1598.4,1451.0,0.15392
1598.4,1464.7,0.14167
1598.4,1478.5,0.12896
1598.4,1492.2,0.11625
1598.4,1505.9,0.10768
1598.4,1519.7,0.10461
1598.4,1533.4,0.10154
1598.4,1547.2,0.098472
1598.4,1560.9,0.095894
1598.4,1574.7,0.0
1598.4,1588.4,0.0
1598.4,1602.1,0.0
1598.4,1615.9,0.0
1598.4,1629.6,0.0
1598.4,1643.4,0.0
1598.4,1657.1,0.0
1598.4,1670.9,0.0
1598.4,1684.6,0.0
1598.4,1698.4,0.0
1598.4,1712.1,0.0
1598.4,1725.8,0.0
1598.4,1739.6,0.0
1598.4,1753.3,0.0
1598.4,1767.1,0.0
1598.4,1780.8,0.0
1598.4,1794.6,0.0
1598.4,1808.3,0.0
1598.4,1822.0,0.0
1598.4,1835.8,0.0
1598.4,1849.5,0.0
1598.4,1863.3,0.0
1598.4,1877.0,0.0
1598.4,1890.8,0.0
1598.4,1904.5,0.0
1598.4,1918.3,0.0
1598.4,1932.0,0.0
1598.4,1945.7,0.0
1598.4,1959.5,0.0
1598.4,1973.2,0.0
1598.4,1987.0,0.0
1598.4,2000.7,0.0
1598.4,2014.5,0.0
1598.4,2028.2,0.0
1598.4,2041.9,0.0
1598.4,2055.7,0.0
1598.4,2069.4,0.0
1598.4,2083.2,0.0
1598.4,2096.9,0.0
1598.4,2110.7,0.0
1598.4,2124.4,0.0
1598.4,2138.2,0.0
1598.4,2151.9,0.0
1598.4,2165.6,0.0
1598.4,2179.4,0.0
1598.4,2193.1,0.0
1612.2,7.8719,0.67725
1612.2,21.616,0.67728
1612.2,35.359,0.6778
1612.2,49.103,0.67849
1612.2,62.847,0.67918
1612.2,76.591,0.67987
1612.2,90.334,0.68056
1612.2,104.08,0.68093
1612.2,117.82,0.68053
1612.2,131.57,0.67989
1612.2,145.31,0.67903
1612.2,159.05,0.67816
1612.2,172.8,0.67729
1612.2,186.54,0.67643
1612.2,200.28,0.67558
1612.2,214.03,0.67561
1612.2,227.77,0.67563
1612.2,241.52,0.67561
1612.2,255.26,0.67559
1612.2,269.0,0.67558
1612.2,282.75,0.67556
1612.2,296.49,0.67554
1612.2,310.23,0.67513
1612.2,323.98,0.67459
1612.2,337.72,0.67441
1612.2,351.47,0.67424
1612.2,365.21,0.67407
1612.2,378.95,0.6739
1612.2,392.7,0.67373
1612.2,406.44,0.6737
1612.2,420.18,0.67381
1612.2,433.93,0.67433
1612.2,447.67,0.67503
1612.2,461.42,0.67573
1612.2,475.16,0.67643
1612.2,488.9,0.67714
1612.2,502.65,0.67757
1612.2,516.39,0.6769
1612.2,530.13,0.67612
1612.2,543.88,0.67519
1612.2,557.62,0.67426
1612.2,571.37,0.67333
1612.2,585.11,0.6724
1612.2,598.85,0.67147
1612.2,612.6,0.67001
1612.2,626.34,0.66857
1612.2,640.08,0.66747
1612.2,653.83,0.66636
1612.2,667.57,0.66526
1612.2,681.32,0.66416
1612.2,695.06,0.66306
1612.2,708.8,0.66148
1612.2,722.55,0.65962
1612.2,736.29,0.65776
1612.2,750.03,0.6559
1612.2,763.78,0.65404
1612.2,777.52,0.65245
1612.2,791.27,0.65262
1612.2,805.01,0.65198
1612.2,818.75,0.64992
1612.2,832.5,0.64786
1612.2,846.24,0.64581
1612.2,859.98,0.64375
1612.2,873.73,0.6417
1612.2,887.47,0.63894
1612.2,901.22,0.6361
1612.2,914.96,0.63355
1612.2,928.7,0.63099
1612.2,942.45,0.62871
1612.2,956.19,0.62604
1612.2,969.93,0.62224
1612.2,983.68,0.61844
1612.2,997.42,0.61621
1612.2,1011.2,0.61368
1612.2,1024.9,0.61091
1612.2,1038.7,0.60806
1612.2,1052.4,0.60382
1612.2,1066.1,0.59945
1612.2,1079.9,0.59362
1612.2,1093.6,0.58779
1612.2,1107.4,0.58086
1612.2,1121.1,0.57298
1612.2,1134.9,0.5651
1612.2,1148.6,0.55812
1612.2,1162.3,0.55312
1612.2,1176.1,0.5456
1612.2,1189.8,0.53808
1612.2,1203.6,0.52934
1612.2,1217.3,0.51712
1612.2,1231.1,0.5049
1612.2,1244.8,0.49472
1612.2,1258.6,0.48314
1612.2,1272.3,0.46952
1612.2,1286.0,0.45589
1612.2,1299.8,0.4427
1612.2,1313.5,0.422
1612.2,1327.3,0.40117
1612.2,1341.0,0.38197
1612.2,1354.8,0.363
1612.2,1368.5,0.33433
1612.2,1382.2,0.30567
1612.2,1396.0,0.28109
1612.2,1409.7,0.25635
1612.2,1423.5,0.23039
1612.2,1437.2,0.20444
1612.2,1451.0,0.17821
1612.2,1464.7,0.16549
1612.2,1478.5,0.15278
1612.2,1492.2,0.13558
1612.2,1505.9,0.11902
1612.2,1519.7,0.11595
1612.2,1533.4,0.11288
1612.2,1547.2,0.10348
1612.2,1560.9,0.098947
1612.2,1574.7,0.096406
1612.2,1588.4,0.0
1612.2,1602.1,0.0
1612.2,1615.9,0.0
1612.2,1629.6,0.0
1612.2,1643.4,0.0
1612.2,1657.1,0.0
1612.2,1670.9,0.0
1612.2,1684.6,0.0
1612.2,1698.4,0.0
1612.2,1712.1,0.0
1612.2,1725.8,0.0
1612.2,1739.6,0.0
1612.2,1753.3,0.0
1612.2,1767.1,0.0
1612.2,1780.8,0.0
1612.2,1794.6,0.0
1612.2,1808.3,0.0
1612.2,1822.0,0.0
1612.2,1835.8,0.0
1612.2,1849.5,0.0
1612.2,1863.3,0.0
1612.2,1877.0,0.0
1612.2,1890.8,0.0
1612.2,1904.5,0.0
1612.2,1918.3,0.0
1612.2,1932.0,0.0
1612.2,1945.7,0.0
1612.2,1959.5,0.0
1612.2,1973.2,0.0
1612.2,1987.0,0.0
1612.2,2000.7,0.0
1612.2,2014.5,0.0
1612.2,2028.2,0.0
1612.2,2041.9,0.0
1612.2,2055.7,0.0
1612.2,2069.4,0.0
1612.2,2083.2,0.0
1612.2,2096.9,0.0
1612.2,2110.7,0.0
1612.2,2124.4,0.0
1612.2,2138.2,0.0
1612.2,2151.9,0.0
1612.2,2165.6,0.0
1612.2,2179.4,0.0
1612.2,2193.1,0.0
1626.0,7.8719,0.67943
1626.0,21.616,0.67945
1626.0,35.359,0.67948
1626.0,49.103,0.6795
1626.0,62.847,0.68003
1626.0,76.591,0.68072
1626.0,90.334,0.68141
1626.0,104.08,0.68178
1626.0,117.82,0.68138
1626.0,131.57,0.68098
1626.0,145.31,0.68059
1626.0,159.05,0.67995
1626.0,172.8,0.67908
1626.0,186.54,0.67822
1626.0,200.28,0.67737
1626.0,214.03,0.6774
1626.0,227.77,0.67743
1626.0,241.52,0.67746
1626.0,255.26,0.67747
1626.0,269.0,0.67746
1626.0,282.75,0.67744
1626.0,296.49,0.67742
1626.0,310.23,0.67701
1626.0,323.98,0.67647
1626.0,337.72,0.67592
1626.0,351.47,0.67538
1626.0,365.21,0.67519
1626.0,378.95,0.67502
1626.0,392.7,0.67486
1626.0,406.44,0.67482
1626.0,420.18,0.67493
1626.0,433.93,0.67504
1626.0,447.67,0.67515
1626.0,461.42,0.67567
1626.0,475.16,0.67637
1626.0,488.9,0.67707
1626.0,502.65,0.67751
1626.0,516.39,0.67683
1626.0,530.13,0.67616
1626.0,543.88,0.67549
1626.0,557.62,0.67471
1626.0,571.37,0.67378
1626.0,585.11,0.67285
1626.0,598.85,0.67192
1626.0,612.6,0.67046
1626.0,626.34,0.66895
1626.0,640.08,0.66744
1626.0,653.83,0.66599
1626.0,667.57,0.66489
1626.0,681.32,0.66379
1626.0,695.06,0.66269
1626.0,708.8,0.6611
1626.0,722.55,0.65924
1626.0,736.29,0.65738
1626.0,750.03,0.65582
1626.0,763.78,0.65599
1626.0,777.52,0.65615
1626.0,791.27,0.65632
1626.0,805.01,0.65568
1626.0,818.75,0.65362
1626.0,832.5,0.65157
1626.0,846.24,0.64951
1626.0,859.98,0.64675
1626.0,873.73,0.64388
1626.0,887.47,0.64101
1626.0,901.22,0.63817
1626.0,914.96,0.63561
1626.0,928.7,0.63334
1626.0,942.45,0.63159
1626.0,956.19,0.62892
1626.0,969.93,0.62512
1626.0,983.68,0.62291
1626.0,997.42,0.62137
1626.0,1011.2,0.61883
1626.0,1024.9,0.61597
1626.0,1038.7,0.61164
1626.0,1052.4,0.6074
1626.0,1066.1,0.60363
1626.0,1079.9,0.59927
1626.0,1093.6,0.59343
1626.0,1107.4,0.5865
1626.0,1121.1,0.57862
1626.0,1134.9,0.57165
1626.0,1148.6,0.56491
1626.0,1162.3,0.55995
1626.0,1176.1,0.55516
1626.0,1189.8,0.54765
1626.0,1203.6,0.5389
1626.0,1217.3,0.52668
1626.0,1231.1,0.51652
1626.0,1244.8,0.50832
1626.0,1258.6,0.49674
1626.0,1272.3,0.48312
1626.0,1286.0,0.46993
1626.0,1299.8,0.4568
1626.0,1313.5,0.4361
1626.0,1327.3,0.41693
1626.0,1341.0,0.40309
1626.0,1354.8,0.38412
1626.0,1368.5,0.35545
1626.0,1382.2,0.33091
1626.0,1396.0,0.30912
1626.0,1409.7,0.28438
1626.0,1423.5,0.25842
1626.0,1437.2,0.23116
1626.0,1451.0,0.20487
1626.0,1464.7,0.19215
1626.0,1478.5,0.17488
1626.0,1492.2,0.14805
1626.0,1505.9,0.13148
1626.0,1519.7,0.12841
1626.0,1533.4,0.11897
1626.0,1547.2,0.10658
1626.0,1560.9,0.10205
1626.0,1574.7,0.099456
1626.0,1588.4,0.096786
1626.0,1602.1,0.0
1626.0,1615.9,0.0
1626.0,1629.6,0.0
1626.0,1643.4,0.0
1626.0,1657.1,0.0
1626.0,1670.9,0.0
1626.0,1684.6,0.0
1626.0,1698.4,0.0
1626.0,1712.1,0.0
1626.0,1725.8,0.0
1626.0,1739.6,0.0
1626.0,1753.3,0.0
1626.0,1767.1,0.0
1626.0,1780.8,0.0
1626.0,1794.6,0.0
1626.0,1808.3,0.0
1626.0,1822.0,0.0
1626.0,1835.8,0.0
1626.0,1849.5,0.0
1626.0,1863.3,0.0
1626.0,1877.0,0.0
1626.0,1890.8,0.0
1626.0,1904.5,0.0
1626.0,1918.3,0.0
1626.0,1932.0,0.0
1626.0,1945.7,0.0
1626.0,1959.5,0.0
1626.0,1973.2,0.0
1626.0,1987.0,0.0
1626.0,2000.7,0.0
1626.0,2014.5,0.0
1626.0,2028.2,0.0
1626.0,2041.9,0.0
1626.0,2055.7,0.0
1626.0,2069.4,0.0
1626.0,2083.2,0.0
1626.0,2096.9,0.0
1626.0,2110.7,0.0
1626.0,2124.4,0.0
1626.0,2138.2,0.0
1626.0,2151.9,0.0
1626.0,2165.6,0.0
1626.0,2179.4,0.0
1626.0,2193.1,0.0
1639.8,7.8719,0.68161
1639.8,21.616,0.68163
