#: table_doi: 10.17182/hepdata.90835.v1/t77
#: name: T2tt significance
#: description: The observed significance of the SMS models for T2tt as function of the top squark and LSP masses. 
#: data_file: t2tt_significance.yaml
#: keyword observables: SIGNIF
#: keyword phrases: SUSY | Supersymmetry
#: keyword cmenergies: 13000
#: keyword reactions: P P --> STOP STOP | STOP --> TQ NEUTRALINO1
#: Significance,
M(STOP) [GeV],M(NEUTRALINO1) [GeV],Significance [s.d.]
1152.1,409.43,-0.45076
1152.1,418.41,-0.45924
1152.1,427.39,-0.46773
1152.1,436.36,-0.47621
1152.1,445.34,-0.48469
1152.1,454.32,-0.52189
1152.1,463.29,-0.58447
1152.1,472.27,-0.64705
1152.1,481.25,-0.70963
1152.1,490.22,-0.77221
1152.1,499.2,-0.8288
1152.1,508.18,-0.85161
1152.1,517.15,-0.87463
1152.1,526.13,-0.89765
1152.1,535.11,-0.92067
1152.1,544.08,-0.94369
1152.1,553.06,-0.97288
1152.1,562.04,-1.0018
1152.1,571.01,-1.0306
1152.1,579.99,-1.0595
1152.1,588.96,-1.0884
1152.1,597.94,-1.1173
1152.1,606.92,-1.1444
1152.1,615.89,-1.1683
1152.1,624.87,-1.1923
1152.1,633.85,-1.2163
1152.1,642.82,-1.2402
1152.1,651.8,-1.2698
1152.1,660.78,-1.2633
1152.1,669.75,-1.2552
1152.1,678.73,-1.247
1152.1,687.71,-1.2389
1152.1,696.68,-1.2307
1152.1,705.66,-1.2801
1152.1,714.64,-1.3633
1152.1,723.61,-1.4464
1152.1,732.59,-1.5295
1152.1,741.57,-1.6126
1152.1,750.54,-1.6617
1152.1,759.52,-1.6245
1152.1,768.5,-1.5873
1152.1,777.47,-1.5501
1152.1,786.45,-1.5129
1152.1,795.43,-1.4756
1152.1,804.4,-1.4629
1152.1,813.38,-1.4258
1152.1,822.36,-1.3887
1152.1,831.33,-1.3516
1152.1,840.31,-1.3145
1152.1,849.29,-1.2774
1152.1,858.26,-1.3085
1152.1,867.24,-1.3519
1152.1,876.21,-1.3765
1152.1,885.19,-1.282
1152.1,894.17,-1.1875
1152.1,903.14,-1.139
1152.1,912.12,-1.1397
1152.1,921.1,-1.1403
1152.1,930.07,-1.1689
1152.1,939.05,-1.1928
1152.1,948.03,-1.2168
1152.1,957.0,-1.3478
1152.1,965.98,-1.4315
1152.1,974.96,-1.5152
1152.1,983.93,-1.4044
1152.1,992.91,-1.2927
1152.1,1001.9,-1.1168
1152.1,1010.9,-0.99457
1152.1,1019.8,-0.87237
1152.1,1028.8,-0.74087
1152.1,1037.8,-0.59688
1152.1,1046.8,-0.45288
1152.1,1055.7,-0.09771
1152.1,1064.7,0.24643
1152.1,1073.7,0.0
1152.1,1082.7,0.0
1152.1,1091.7,0.0
1152.1,1100.6,0.0
1152.1,1109.6,0.0
1152.1,1118.6,0.0
1152.1,1127.6,0.0
1152.1,1136.5,0.0
1152.1,1145.5,0.0
1166.1,5.4883,-0.065295
1166.1,14.465,-0.073358
1166.1,23.441,-0.081421
1166.1,32.418,-0.089484
1166.1,41.395,-0.095241
1166.1,50.371,-0.10002
1166.1,59.348,-0.095596
1166.1,68.324,-0.091171
1166.1,77.301,-0.086746
1166.1,86.277,-0.083249
1166.1,95.254,-0.082328
1166.1,104.23,-0.083167
1166.1,113.21,-0.085981
1166.1,122.18,-0.088794
1166.1,131.16,-0.091608
1166.1,140.14,-0.079162
1166.1,149.11,-0.060008
1166.1,158.09,-0.06035
1166.1,167.07,-0.062829
1166.1,176.04,-0.065308
1166.1,185.02,-0.067698
1166.1,194.0,-0.069462
1166.1,202.97,-0.072051
1166.1,211.95,-0.076306
1166.1,220.93,-0.080561
1166.1,229.9,-0.084817
1166.1,238.88,-0.094042
1166.1,247.86,-0.10726
1166.1,256.83,-0.12288
1166.1,265.81,-0.13925
1166.1,274.79,-0.15562
1166.1,283.76,-0.17199
1166.1,292.74,-0.17909
1166.1,301.71,-0.18651
1166.1,310.69,-0.1959
1166.1,319.67,-0.20528
1166.1,328.64,-0.21466
1166.1,337.62,-0.22458
1166.1,346.6,-0.23527
1166.1,355.57,-0.25777
1166.1,364.55,-0.2875
1166.1,373.53,-0.31722
1166.1,382.5,-0.34695
1166.1,391.48,-0.36144
1166.1,400.46,-0.37296
1166.1,409.43,-0.38144
1166.1,418.41,-0.38992
1166.1,427.39,-0.39841
1166.1,436.36,-0.41008
1166.1,445.34,-0.43017
1166.1,454.32,-0.4707
1166.1,463.29,-0.53328
1166.1,472.27,-0.59586
1166.1,481.25,-0.65844
1166.1,490.22,-0.6915
1166.1,499.2,-0.71216
1166.1,508.18,-0.73497
1166.1,517.15,-0.75799
1166.1,526.13,-0.78101
1166.1,535.11,-0.80645
1166.1,544.08,-0.84749
1166.1,553.06,-0.88439
1166.1,562.04,-0.91327
1166.1,571.01,-0.94214
1166.1,579.99,-0.97102
1166.1,588.96,-1.0048
1166.1,597.94,-1.0424
1166.1,606.92,-1.0694
1166.1,615.89,-1.0934
1166.1,624.87,-1.1174
1166.1,633.85,-1.1413
1166.1,642.82,-1.1716
1166.1,651.8,-1.2048
1166.1,660.78,-1.2496
1166.1,669.75,-1.2728
1166.1,678.73,-1.2647
1166.1,687.71,-1.2565
1166.1,696.68,-1.2484
1166.1,705.66,-1.2978
1166.1,714.64,-1.3809
1166.1,723.61,-1.464
1166.1,732.59,-1.5471
1166.1,741.57,-1.5319
1166.1,750.54,-1.4995
1166.1,759.52,-1.4623
1166.1,768.5,-1.425
1166.1,777.47,-1.3878
1166.1,786.45,-1.3885
1166.1,795.43,-1.4849
1166.1,804.4,-1.5018
1166.1,813.38,-1.4362
1166.1,822.36,-1.3905
1166.1,831.33,-1.3534
1166.1,840.31,-1.3163
1166.1,849.29,-1.2793
1166.1,858.26,-1.293
1166.1,867.24,-1.3144
1166.1,876.21,-1.3391
1166.1,885.19,-1.2603
1166.1,894.17,-1.2759
1166.1,903.14,-1.2669
1166.1,912.12,-1.2122
1166.1,921.1,-1.1884
1166.1,930.07,-1.2381
1166.1,939.05,-1.3256
1166.1,948.03,-1.364
1166.1,957.0,-1.4996
1166.1,965.98,-1.5958
1166.1,974.96,-1.5427
1166.1,983.93,-1.4597
1166.1,992.91,-1.3765
1166.1,1001.9,-1.2533
1166.1,1010.9,-1.131
1166.1,1019.8,-1.0087
1166.1,1028.8,-0.87722
1166.1,1037.8,-0.72881
1166.1,1046.8,-0.57461
1166.1,1055.7,-0.27118
1166.1,1064.7,-0.22712
1166.1,1073.7,-0.15365
1166.1,1082.7,0.0
1166.1,1091.7,0.0
1166.1,1100.6,0.0
1166.1,1109.6,0.0
1166.1,1118.6,0.0
1166.1,1127.6,0.0
1166.1,1136.5,0.0
1166.1,1145.5,0.0
1180.1,5.4883,-0.057181
1180.1,14.465,-0.065244
1180.1,23.441,-0.072357
1180.1,32.418,-0.077534
1180.1,41.395,-0.08271
1180.1,50.371,-0.08749
1180.1,59.348,-0.083065
1180.1,68.324,-0.07864
1180.1,77.301,-0.077109
1180.1,86.277,-0.076188
1180.1,95.254,-0.075268
1180.1,104.23,-0.076107
1180.1,113.21,-0.07892
1180.1,122.18,-0.076112
1180.1,131.16,-0.056958
1180.1,140.14,-0.037804
1180.1,149.11,-0.018649
1180.1,158.09,-0.018991
1180.1,167.07,-0.02147
1180.1,176.04,-0.023459
1180.1,185.02,-0.025222
1180.1,194.0,-0.026986
1180.1,202.97,-0.029575
1180.1,211.95,-0.03383
1180.1,220.93,-0.039123
1180.1,229.9,-0.052341
1180.1,238.88,-0.065559
1180.1,247.86,-0.078777
1180.1,256.83,-0.094393
1180.1,265.81,-0.11076
1180.1,274.79,-0.122
1180.1,283.76,-0.12896
1180.1,292.74,-0.13592
1180.1,301.71,-0.14334
1180.1,310.69,-0.15272
1180.1,319.67,-0.1621
1180.1,328.64,-0.17275
1180.1,337.62,-0.18344
1180.1,346.6,-0.19412
1180.1,355.57,-0.21663
1180.1,364.55,-0.24635
1180.1,373.53,-0.26876
1180.1,382.5,-0.28044
1180.1,391.48,-0.29212
1180.1,400.46,-0.30364
1180.1,409.43,-0.31212
1180.1,418.41,-0.3206
1180.1,427.39,-0.33879
1180.1,436.36,-0.35889
1180.1,445.34,-0.37899
1180.1,454.32,-0.41951
1180.1,463.29,-0.48209
1180.1,472.27,-0.53354
1180.1,481.25,-0.55421
1180.1,490.22,-0.57487
1180.1,499.2,-0.59553
1180.1,508.18,-0.61834
1180.1,517.15,-0.64136
1180.1,526.13,-0.67691
1180.1,535.11,-0.71795
1180.1,544.08,-0.75899
1180.1,553.06,-0.79589
1180.1,562.04,-0.82477
1180.1,571.01,-0.85474
1180.1,579.99,-0.8923
1180.1,588.96,-0.92987
1180.1,597.94,-0.96744
1180.1,606.92,-0.99451
1180.1,615.89,-1.0185
1180.1,624.87,-1.0459
1180.1,633.85,-1.0762
1180.1,642.82,-1.1065
1180.1,651.8,-1.1397
1180.1,660.78,-1.1845
1180.1,669.75,-1.2293
1180.1,678.73,-1.2741
1180.1,687.71,-1.2741
1180.1,696.68,-1.266
1180.1,705.66,-1.3154
1180.1,714.64,-1.3985
1180.1,723.61,-1.4338
1180.1,732.59,-1.4017
1180.1,741.57,-1.3696
1180.1,750.54,-1.3372
1180.1,759.52,-1.3
1180.1,768.5,-1.2628
1180.1,777.47,-1.3385
1180.1,786.45,-1.4348
1180.1,795.43,-1.5312
1180.1,804.4,-1.5481
1180.1,813.38,-1.4825
1180.1,822.36,-1.417
1180.1,831.33,-1.3552
1180.1,840.31,-1.3182
1180.1,849.29,-1.2811
1180.1,858.26,-1.2948
1180.1,867.24,-1.313
1180.1,876.21,-1.3196
1180.1,885.19,-1.3291
1180.1,894.17,-1.3447
1180.1,903.14,-1.3317
1180.1,912.12,-1.2746
1180.1,921.1,-1.22
1180.1,930.07,-1.2457
1180.1,939.05,-1.3331
1180.1,948.03,-1.3933
1180.1,957.0,-1.354
1180.1,965.98,-1.3009
1180.1,974.96,-1.3194
1180.1,983.93,-1.4637
1180.1,992.91,-1.5789
1180.1,1001.9,-1.5616
1180.1,1010.9,-1.436
1180.1,1019.8,-1.258
1180.1,1028.8,-1.0902
1180.1,1037.8,-0.93596
1180.1,1046.8,-0.75438
1180.1,1055.7,-0.65006
1180.1,1064.7,-0.606
1180.1,1073.7,-0.5282
1180.1,1082.7,-0.39666
1180.1,1091.7,-0.29838
1180.1,1100.6,0.0
1180.1,1109.6,0.0
1180.1,1118.6,0.0
1180.1,1127.6,0.0
1180.1,1136.5,0.0
1180.1,1145.5,0.0
1194.1,5.4883,-0.049067
1194.1,14.465,-0.05465
1194.1,23.441,-0.059826
1194.1,32.418,-0.065003
1194.1,41.395,-0.070179
1194.1,50.371,-0.074958
1194.1,59.348,-0.071891
1194.1,68.324,-0.07097
1194.1,77.301,-0.070049
1194.1,86.277,-0.069128
1194.1,95.254,-0.068207
1194.1,104.23,-0.069046
1194.1,113.21,-0.053907
1194.1,122.18,-0.034753
1194.1,131.16,-0.015599
1194.1,140.14,0.0035553
1194.1,149.11,0.022709
1194.1,158.09,0.022544
1194.1,167.07,0.020781
1194.1,176.04,0.019017
1194.1,185.02,0.017254
1194.1,194.0,0.01549
1194.1,202.97,0.012901
1194.1,211.95,0.0025774
1194.1,220.93,-0.01064
1194.1,229.9,-0.023858
1194.1,238.88,-0.037076
1194.1,247.86,-0.050294
1194.1,256.83,-0.064903
1194.1,265.81,-0.071862
1194.1,274.79,-0.078821
1194.1,283.76,-0.085781
1194.1,292.74,-0.09274
1194.1,301.71,-0.10016
1194.1,310.69,-0.11024
1194.1,319.67,-0.12093
1194.1,328.64,-0.13161
1194.1,337.62,-0.14229
1194.1,346.6,-0.15298
1194.1,355.57,-0.17548
1194.1,364.55,-0.18776
1194.1,373.53,-0.19944
1194.1,382.5,-0.21112
1194.1,391.48,-0.2228
1194.1,400.46,-0.23432
1194.1,409.43,-0.24741
1194.1,418.41,-0.26751
1194.1,427.39,-0.2876
1194.1,436.36,-0.3077
1194.1,445.34,-0.3278
1194.1,454.32,-0.36833
1194.1,463.29,-0.39625
1194.1,472.27,-0.41691
1194.1,481.25,-0.43757
1194.1,490.22,-0.45823
1194.1,499.2,-0.47889
1194.1,508.18,-0.50633
1194.1,517.15,-0.54737
1194.1,526.13,-0.58841
1194.1,535.11,-0.62946
1194.1,544.08,-0.6705
1194.1,553.06,-0.7074
1194.1,562.04,-0.74224
1194.1,571.01,-0.7798
1194.1,579.99,-0.81737
1194.1,588.96,-0.85494
1194.1,597.94,-0.8925
1194.1,606.92,-0.92032
1194.1,615.89,-0.9506
1194.1,624.87,-0.98088
1194.1,633.85,-1.0112
1194.1,642.82,-1.0414
1194.1,651.8,-1.0746
1194.1,660.78,-1.1194
1194.1,669.75,-1.1643
1194.1,678.73,-1.2091
1194.1,687.71,-1.2539
1194.1,696.68,-1.2836
1194.1,705.66,-1.333
1194.1,714.64,-1.3036
1194.1,723.61,-1.2715
1194.1,732.59,-1.2394
1194.1,741.57,-1.2074
1194.1,750.54,-1.1749
1194.1,759.52,-1.192
1194.1,768.5,-1.2884
1194.1,777.47,-1.3848
1194.1,786.45,-1.4811
1194.1,795.43,-1.5775
1194.1,804.4,-1.5944
1194.1,813.38,-1.5288
1194.1,822.36,-1.4633
1194.1,831.33,-1.3977
1194.1,840.31,-1.3321
1194.1,849.29,-1.2829
1194.1,858.26,-1.2923
1194.1,867.24,-1.294
1194.1,876.21,-1.2957
1194.1,885.19,-1.2974
1194.1,894.17,-1.2992
1194.1,903.14,-1.2862
1194.1,912.12,-1.2204
1194.1,921.1,-1.157
1194.1,930.07,-1.1827
1194.1,939.05,-1.1992
1194.1,948.03,-1.2087
1194.1,957.0,-1.1854
1194.1,965.98,-1.2589
1194.1,974.96,-1.3324
1194.1,983.93,-1.4728
1194.1,992.91,-1.5021
1194.1,1001.9,-1.5174
1194.1,1010.9,-1.48
1194.1,1019.8,-1.4324
1194.1,1028.8,-1.3535
1194.1,1037.8,-1.1924
1194.1,1046.8,-0.9809
1194.1,1055.7,-0.87658
1194.1,1064.7,-0.75421
1194.1,1073.7,-0.63073
1194.1,1082.7,-0.52629
1194.1,1091.7,-0.446
1194.1,1100.6,-0.35889
1194.1,1109.6,0.0
1194.1,1118.6,0.0
1194.1,1127.6,0.0
1194.1,1136.5,0.0
1194.1,1145.5,0.0
1208.1,5.4883,-0.044165
1208.1,14.465,-0.049342
1208.1,23.441,-0.054518
1208.1,32.418,-0.059695
1208.1,41.395,-0.064871
1208.1,50.371,-0.055794
1208.1,59.348,-0.054873
1208.1,68.324,-0.053952
1208.1,77.301,-0.053031
1208.1,86.277,-0.05211
1208.1,95.254,-0.049692
1208.1,104.23,-0.047406
1208.1,113.21,-0.036874
1208.1,122.18,-0.017719
1208.1,131.16,0.0014348
1208.1,140.14,0.020589
1208.1,149.11,0.039743
1208.1,158.09,0.040046
1208.1,167.07,0.038282
1208.1,176.04,0.036519
1208.1,185.02,0.034755
1208.1,194.0,0.032598
1208.1,202.97,0.025881
1208.1,211.95,0.012565
1208.1,220.93,-0.00065307
1208.1,229.9,-0.013871
1208.1,238.88,-0.027089
1208.1,247.86,-0.040306
1208.1,256.83,-0.048761
1208.1,265.81,-0.05572
1208.1,274.79,-0.062679
1208.1,283.76,-0.069638
1208.1,292.74,-0.075744
1208.1,301.71,-0.075106
1208.1,310.69,-0.080979
1208.1,319.67,-0.091662
1208.1,328.64,-0.10235
1208.1,337.62,-0.11303
1208.1,346.6,-0.12371
1208.1,355.57,-0.13501
1208.1,364.55,-0.14669
1208.1,373.53,-0.15837
1208.1,382.5,-0.17005
1208.1,391.48,-0.18173
1208.1,400.46,-0.1884
1208.1,409.43,-0.2085
1208.1,418.41,-0.22859
1208.1,427.39,-0.24869
1208.1,436.36,-0.26879
1208.1,445.34,-0.28865
1208.1,454.32,-0.30373
1208.1,463.29,-0.31998
1208.1,472.27,-0.34064
1208.1,481.25,-0.3613
1208.1,490.22,-0.38196
1208.1,499.2,-0.40263
1208.1,508.18,-0.44185
1208.1,517.15,-0.48289
1208.1,526.13,-0.52393
1208.1,535.11,-0.56497
1208.1,544.08,-0.59869
1208.1,553.06,-0.62459
1208.1,562.04,-0.67135
1208.1,571.01,-0.70892
1208.1,579.99,-0.74648
1208.1,588.96,-0.78405
1208.1,597.94,-0.82161
1208.1,606.92,-0.85356
1208.1,615.89,-0.88384
1208.1,624.87,-0.91412
1208.1,633.85,-0.9444
1208.1,642.82,-0.97443
1208.1,651.8,-1.0094
1208.1,660.78,-1.0672
1208.1,669.75,-1.112
1208.1,678.73,-1.1568
1208.1,687.71,-1.2016
1208.1,696.68,-1.2464
1208.1,705.66,-1.2767
1208.1,714.64,-1.2595
1208.1,723.61,-1.2274
1208.1,732.59,-1.1953
1208.1,741.57,-1.1633
1208.1,750.54,-1.1389
1208.1,759.52,-1.2353
1208.1,768.5,-1.3317
1208.1,777.47,-1.428
1208.1,786.45,-1.5244
1208.1,795.43,-1.5831
1208.1,804.4,-1.6052
1208.1,813.38,-1.585
1208.1,822.36,-1.5194
1208.1,831.33,-1.4538
1208.1,840.31,-1.3882
1208.1,849.29,-1.3227
1208.1,858.26,-1.319
1208.1,867.24,-1.3207
1208.1,876.21,-1.3224
1208.1,885.19,-1.3242
1208.1,894.17,-1.3186
1208.1,903.14,-1.2784
1208.1,912.12,-1.2125
1208.1,921.1,-1.1477
1208.1,930.07,-1.138
1208.1,939.05,-1.1475
1208.1,948.03,-1.1571
1208.1,957.0,-1.2165
1208.1,965.98,-1.29
1208.1,974.96,-1.3228
1208.1,983.93,-1.3306
1208.1,992.91,-1.3599
1208.1,1001.9,-1.3622
1208.1,1010.9,-1.2634
1208.1,1019.8,-1.1646
1208.1,1028.8,-1.152
1208.1,1037.8,-1.1015
1208.1,1046.8,-1.0495
1208.1,1055.7,-0.9517
1208.1,1064.7,-0.82823
1208.1,1073.7,-0.72207
1208.1,1082.7,-0.64951
1208.1,1091.7,-0.56922
1208.1,1100.6,-0.48768
1208.1,1109.6,-0.38964
1208.1,1118.6,-0.30494
1208.1,1127.6,0.0
1208.1,1136.5,0.0
1208.1,1145.5,0.0
1222.2,5.4883,-0.044065
1222.2,14.465,-0.049241
1222.2,23.441,-0.054417
1222.2,32.418,-0.052341
1222.2,41.395,-0.04177
1222.2,50.371,-0.031597
1222.2,59.348,-0.030677
1222.2,68.324,-0.029756
1222.2,77.301,-0.028835
1222.2,86.277,-0.024196
1222.2,95.254,-0.019319
1222.2,104.23,-0.017034
1222.2,113.21,-0.017655
1222.2,122.18,-0.018222
1222.2,131.16,0.0009318
1222.2,140.14,0.020086
1222.2,149.11,0.03924
1222.2,158.09,0.039543
1222.2,167.07,0.037779
1222.2,176.04,0.036016
1222.2,185.02,0.032933
1222.2,194.0,0.029519
1222.2,202.97,0.022802
1222.2,211.95,0.0094129
1222.2,220.93,-0.0039763
1222.2,229.9,-0.017218
1222.2,238.88,-0.030435
1222.2,247.86,-0.043653
1222.2,256.83,-0.052108
1222.2,265.81,-0.059067
1222.2,274.79,-0.066026
1222.2,283.76,-0.067257
1222.2,292.74,-0.065531
1222.2,301.71,-0.064893
1222.2,310.69,-0.06886
1222.2,319.67,-0.072827
1222.2,328.64,-0.081646
1222.2,337.62,-0.092329
1222.2,346.6,-0.10301
1222.2,355.57,-0.11431
1222.2,364.55,-0.12599
1222.2,373.53,-0.13767
1222.2,382.5,-0.14624
1222.2,391.48,-0.15192
1222.2,400.46,-0.15833
1222.2,409.43,-0.17843
1222.2,418.41,-0.19853
1222.2,427.39,-0.21862
1222.2,436.36,-0.23815
1222.2,445.34,-0.25764
1222.2,454.32,-0.27272
1222.2,463.29,-0.28303
1222.2,472.27,-0.29347
1222.2,481.25,-0.31413
1222.2,490.22,-0.3348
1222.2,499.2,-0.35546
1222.2,508.18,-0.39468
1222.2,517.15,-0.43572
1222.2,526.13,-0.47676
1222.2,535.11,-0.49389
1222.2,544.08,-0.50538
1222.2,553.06,-0.53129
1222.2,562.04,-0.58508
1222.2,571.01,-0.63887
1222.2,579.99,-0.67851
1222.2,588.96,-0.71607
1222.2,597.94,-0.75364
1222.2,606.92,-0.78559
1222.2,615.89,-0.81587
1222.2,624.87,-0.84615
1222.2,633.85,-0.87485
1222.2,642.82,-0.90277
1222.2,651.8,-0.93777
1222.2,660.78,-1.0009
1222.2,669.75,-1.0641
1222.2,678.73,-1.1138
1222.2,687.71,-1.1586
1222.2,696.68,-1.2034
1222.2,705.66,-1.2337
1222.2,714.64,-1.2555
1222.2,723.61,-1.2685
1222.2,732.59,-1.2364
1222.2,741.57,-1.2043
1222.2,750.54,-1.18
1222.2,759.52,-1.2764
1222.2,768.5,-1.3727
1222.2,777.47,-1.4691
1222.2,786.45,-1.4746
1222.2,795.43,-1.4762
1222.2,804.4,-1.4983
1222.2,813.38,-1.5417
1222.2,822.36,-1.5826
1222.2,831.33,-1.517
1222.2,840.31,-1.4515
1222.2,849.29,-1.3859
1222.2,858.26,-1.3822
1222.2,867.24,-1.384
1222.2,876.21,-1.3857
1222.2,885.19,-1.3643
1222.2,894.17,-1.3379
1222.2,903.14,-1.2976
1222.2,912.12,-1.2318
1222.2,921.1,-1.2089
1222.2,930.07,-1.1967
1222.2,939.05,-1.1918
1222.2,948.03,-1.2013
1222.2,957.0,-1.2608
1222.2,965.98,-1.3134
1222.2,974.96,-1.296
1222.2,983.93,-1.2786
1222.2,992.91,-1.2967
1222.2,1001.9,-1.2991
1222.2,1010.9,-1.2003
1222.2,1019.8,-1.1662
1222.2,1028.8,-1.1655
1222.2,1037.8,-1.1549
1222.2,1046.8,-1.1029
1222.2,1055.7,-1.0052
1222.2,1064.7,-0.8867
1222.2,1073.7,-0.81933
1222.2,1082.7,-0.75195
1222.2,1091.7,-0.67655
1222.2,1100.6,-0.59502
1222.2,1109.6,-0.50108
1222.2,1118.6,-0.41858
1222.2,1127.6,-0.33609
1222.2,1136.5,0.0
1222.2,1145.5,0.0
1236.2,5.4883,-0.043964
1236.2,14.465,-0.04914
1236.2,23.441,-0.038717
1236.2,32.418,-0.028145
1236.2,41.395,-0.017574
1236.2,50.371,-0.0074011
1236.2,59.348,-0.0064802
1236.2,68.324,-0.0035769
1236.2,77.301,0.0012998
1236.2,86.277,0.0061766
1236.2,95.254,0.011053
1236.2,104.23,0.013339
1236.2,113.21,0.012718
1236.2,122.18,0.012096
1236.2,131.16,0.011475
1236.2,140.14,0.019583
1236.2,149.11,0.038737
1236.2,158.09,0.03904
1236.2,167.07,0.036681
1236.2,176.04,0.033267
1236.2,185.02,0.029854
1236.2,194.0,0.02644
1236.2,202.97,0.019723
1236.2,211.95,0.0063339
1236.2,220.93,-0.0070554
1236.2,229.9,-0.020445
1236.2,238.88,-0.033782
1236.2,247.86,-0.047
1236.2,256.83,-0.055454
1236.2,265.81,-0.060495
1236.2,274.79,-0.058769
1236.2,283.76,-0.057044
1236.2,292.74,-0.055318
1236.2,301.71,-0.05468
1236.2,310.69,-0.058647
1236.2,319.67,-0.062614
1236.2,328.64,-0.06658
1236.2,337.62,-0.07163
1236.2,346.6,-0.082313
1236.2,355.57,-0.093615
1236.2,364.55,-0.10481
1236.2,373.53,-0.11049
1236.2,382.5,-0.11617
1236.2,391.48,-0.12185
1236.2,400.46,-0.12827
1236.2,409.43,-0.14836
1236.2,418.41,-0.16815
1236.2,427.39,-0.18764
1236.2,436.36,-0.20714
1236.2,445.34,-0.22663
1236.2,454.32,-0.24171
1236.2,463.29,-0.25202
1236.2,472.27,-0.26233
1236.2,481.25,-0.27265
1236.2,490.22,-0.28763
1236.2,499.2,-0.30829
1236.2,508.18,-0.34751
1236.2,517.15,-0.3776
1236.2,526.13,-0.38909
1236.2,535.11,-0.40059
1236.2,544.08,-0.41208
1236.2,553.06,-0.43798
1236.2,562.04,-0.49177
1236.2,571.01,-0.54556
1236.2,579.99,-0.59935
1236.2,588.96,-0.6481
1236.2,597.94,-0.68567
1236.2,606.92,-0.71762
1236.2,615.89,-0.74735
1236.2,624.87,-0.77528
1236.2,633.85,-0.8032
1236.2,642.82,-0.83112
1236.2,651.8,-0.86611
1236.2,660.78,-0.92927
1236.2,669.75,-0.99244
1236.2,678.73,-1.0556
1236.2,687.71,-1.1156
1236.2,696.68,-1.1604
1236.2,705.66,-1.1907
1236.2,714.64,-1.2125
1236.2,723.61,-1.2343
1236.2,732.59,-1.256
1236.2,741.57,-1.2454
1236.2,750.54,-1.2211
1236.2,759.52,-1.3175
1236.2,768.5,-1.3645
1236.2,777.47,-1.3662
1236.2,786.45,-1.3678
1236.2,795.43,-1.3694
1236.2,804.4,-1.3915
1236.2,813.38,-1.4348
1236.2,822.36,-1.4782
1236.2,831.33,-1.5215
1236.2,840.31,-1.5147
1236.2,849.29,-1.4491
1236.2,858.26,-1.4455
1236.2,867.24,-1.4365
1236.2,876.21,-1.41
1236.2,885.19,-1.3836
1236.2,894.17,-1.3571
1236.2,903.14,-1.3169
1236.2,912.12,-1.2822
1236.2,921.1,-1.2701
1236.2,930.07,-1.2579
1236.2,939.05,-1.2458
1236.2,948.03,-1.2456
1236.2,957.0,-1.3041
1236.2,965.98,-1.2867
1236.2,974.96,-1.2693
1236.2,983.93,-1.2519
1236.2,992.91,-1.2345
1236.2,1001.9,-1.2359
1236.2,1010.9,-1.1803
1236.2,1019.8,-1.1796
1236.2,1028.8,-1.1789
1236.2,1037.8,-1.1782
1236.2,1046.8,-1.1564
1236.2,1055.7,-1.0586
1236.2,1064.7,-0.98396
1236.2,1073.7,-0.91658
1236.2,1082.7,-0.8492
1236.2,1091.7,-0.78182
1236.2,1100.6,-0.70235
1236.2,1109.6,-0.61472
1236.2,1118.6,-0.53223
1236.2,1127.6,-0.44973
1236.2,1136.5,-0.36724
1236.2,1145.5,0.0
1250.2,5.4883,-0.03625
1250.2,14.465,-0.025678
1250.2,23.441,-0.015107
1250.2,32.418,-0.0045351
1250.2,41.395,0.0060364
1250.2,50.371,0.016372
1250.2,59.348,0.021249
1250.2,68.324,0.026126
1250.2,77.301,0.031003
1250.2,86.277,0.035879
1250.2,95.254,0.040756
1250.2,104.23,0.043445
1250.2,113.21,0.042824
1250.2,122.18,0.042203
1250.2,131.16,0.041581
1250.2,140.14,0.04096
1250.2,149.11,0.040339
1250.2,158.09,0.03706
1250.2,167.07,0.033646
1250.2,176.04,0.030233
1250.2,185.02,0.026819
1250.2,194.0,0.023406
1250.2,202.97,0.016786
1250.2,211.95,0.0033971
1250.2,220.93,-0.0099921
1250.2,229.9,-0.023381
1250.2,238.88,-0.036771
1250.2,247.86,-0.05016
1250.2,256.83,-0.05182
1250.2,265.81,-0.050095
1250.2,274.79,-0.048369
1250.2,283.76,-0.046643
1250.2,292.74,-0.044918
1250.2,301.71,-0.04425
1250.2,310.69,-0.048217
1250.2,319.67,-0.052184
1250.2,328.64,-0.056151
1250.2,337.62,-0.060118
1250.2,346.6,-0.064085
1250.2,355.57,-0.069116
1250.2,364.55,-0.074796
1250.2,373.53,-0.080477
1250.2,382.5,-0.086157
1250.2,391.48,-0.091838
1250.2,400.46,-0.098241
1250.2,409.43,-0.11773
1250.2,418.41,-0.13723
1250.2,427.39,-0.15672
1250.2,436.36,-0.17621
1250.2,445.34,-0.1957
1250.2,454.32,-0.21058
1250.2,463.29,-0.22089
1250.2,472.27,-0.23121
1250.2,481.25,-0.24152
1250.2,490.22,-0.25183
1250.2,499.2,-0.26214
1250.2,508.18,-0.27333
1250.2,517.15,-0.28482
1250.2,526.13,-0.29631
1250.2,535.11,-0.3078
1250.2,544.08,-0.31929
1250.2,553.06,-0.34554
1250.2,562.04,-0.39934
1250.2,571.01,-0.45313
1250.2,579.99,-0.50692
1250.2,588.96,-0.56071
1250.2,597.94,-0.6145
1250.2,606.92,-0.64746
1250.2,615.89,-0.67538
