#: table_doi: 10.17182/hepdata.90835.v1/t78
#: name: T2bb significance
#: description: The observed significance of the SMS models for T2bb as function of the bottom squark and LSP masses. 
#: data_file: t2bb_significance.yaml
#: keyword observables: SIGNIF
#: keyword phrases: SUSY | Supersymmetry
#: keyword cmenergies: 13000
#: keyword reactions: P P --> SBOTTOM SBOTTOM | SBOTTOM --> BQ NEUTRALINO1
#: Significance,
M(SBOTTOM) [GeV],M(NEUTRALINO1) [GeV],Significance [s.d.]
2368.8,779.93,0.053609
2368.8,796.32,0.048299
2368.8,812.72,0.036893
2368.8,829.12,0.023727
2368.8,845.52,0.01056
2368.8,861.92,-0.0026067
2368.8,878.32,-0.017161
2368.8,894.71,-0.031766
2368.8,911.11,-0.039688
2368.8,927.51,-0.044433
2368.8,943.91,-0.049177
2368.8,960.31,-0.053921
2368.8,976.71,-0.059814
2368.8,993.11,-0.065883
2368.8,1009.5,-0.058508
2368.8,1025.9,-0.04138
2368.8,1042.3,-0.029084
2368.8,1058.7,-0.028463
2368.8,1075.1,-0.027841
2368.8,1091.5,-0.02722
2368.8,1107.9,-0.030449
2368.8,1124.3,-0.037824
2368.8,1140.7,-0.0452
2368.8,1157.1,-0.052575
2368.8,1173.5,-0.05888
2368.8,1189.9,-0.064657
2368.8,1206.3,-0.059665
2368.8,1222.7,-0.037344
2368.8,1239.1,-0.015024
2368.8,1255.5,0.0072968
2368.8,1271.9,0.0089578
2368.8,1288.3,-0.0048435
2368.8,1304.7,-0.015365
2368.8,1321.1,-0.017664
2368.8,1337.5,-0.019963
2368.8,1353.9,-0.03658
2368.8,1370.3,-0.053221
2368.8,1386.7,-0.069862
2368.8,1403.1,-0.082506
2368.8,1419.5,-0.077772
2368.8,1435.9,-0.073038
2368.8,1452.3,-0.068304
2368.8,1468.7,-0.060899
2368.8,1485.1,-0.049057
2368.8,1501.5,-0.039153
2368.8,1517.9,-0.049129
2368.8,1534.3,-0.059106
2368.8,1550.7,-0.069082
2368.8,1567.1,-0.080627
2368.8,1583.4,-0.096255
2368.8,1599.8,-0.11188
2368.8,1616.2,-0.11381
2368.8,1632.6,-0.1154
2368.8,1649.0,-0.11484
2368.8,1665.4,-0.11428
2368.8,1681.8,-0.084901
2368.8,1698.2,-0.048233
2368.8,1714.6,-0.059091
2368.8,1731.0,-0.075669
2368.8,1747.4,-0.051589
2368.8,1763.8,-0.054755
2368.8,1780.2,-0.063076
2368.8,1796.6,-0.07293
2368.8,1813.0,-0.070332
2368.8,1829.4,-0.064486
2368.8,1845.8,-0.074096
2368.8,1862.2,-0.076224
2368.8,1878.6,-0.081544
2368.8,1895.0,-0.091104
2368.8,1911.4,-0.096852
2368.8,1927.8,-0.10094
2368.8,1944.2,-0.10489
2368.8,1960.6,-0.098314
2368.8,1977.0,-0.086015
2368.8,1993.4,-0.081984
2368.8,2009.8,-0.077954
2368.8,2026.2,-0.071434
2368.8,2042.6,-0.064247
2368.8,2059.0,-0.058411
2368.8,2075.4,-0.053999
2368.8,2091.8,-0.050048
2381.3,9.1992,0.16233
2381.3,25.598,0.16802
2381.3,41.996,0.1709
2381.3,58.395,0.16472
2381.3,74.793,0.15853
2381.3,91.191,0.15235
2381.3,107.59,0.14611
2381.3,123.99,0.13982
2381.3,140.39,0.13595
2381.3,156.79,0.14342
2381.3,173.18,0.1509
2381.3,189.58,0.15838
2381.3,205.98,0.16354
2381.3,222.38,0.16467
2381.3,238.78,0.16523
2381.3,255.18,0.15905
2381.3,271.57,0.15288
2381.3,287.97,0.1467
2381.3,304.37,0.13712
2381.3,320.77,0.11814
2381.3,337.17,0.099166
2381.3,353.57,0.08019
2381.3,369.96,0.067896
2381.3,386.36,0.063599
2381.3,402.76,0.060019
2381.3,419.16,0.059974
2381.3,435.56,0.05993
2381.3,451.96,0.074402
2381.3,468.36,0.090824
2381.3,484.75,0.10725
2381.3,501.15,0.12224
2381.3,517.55,0.11827
2381.3,533.95,0.11431
2381.3,550.35,0.11234
2381.3,566.75,0.11091
2381.3,583.14,0.10949
2381.3,599.54,0.10807
2381.3,615.94,0.10507
2381.3,632.34,0.10202
2381.3,648.74,0.098976
2381.3,665.14,0.095738
2381.3,681.54,0.091502
2381.3,697.93,0.087267
2381.3,714.33,0.084035
2381.3,730.73,0.080948
2381.3,747.13,0.076555
2381.3,763.53,0.071244
2381.3,779.93,0.065934
2381.3,796.32,0.060623
2381.3,812.72,0.049217
2381.3,829.12,0.036051
2381.3,845.52,0.022181
2381.3,861.92,0.0075756
2381.3,878.32,-0.0070293
2381.3,894.71,-0.021634
2381.3,911.11,-0.029557
2381.3,927.51,-0.034301
2381.3,943.91,-0.039564
2381.3,960.31,-0.045633
2381.3,976.71,-0.051703
2381.3,993.11,-0.057772
2381.3,1009.5,-0.050397
2381.3,1025.9,-0.033269
2381.3,1042.3,-0.01614
2381.3,1058.7,0.00098818
2381.3,1075.1,0.0054355
2381.3,1091.5,0.0060568
2381.3,1107.9,0.0028283
2381.3,1124.3,-0.0045472
2381.3,1140.7,-0.011612
2381.3,1157.1,-0.017389
2381.3,1173.5,-0.023166
2381.3,1189.9,-0.028943
2381.3,1206.3,-0.023951
2381.3,1222.7,-0.0016306
2381.3,1239.1,0.017205
2381.3,1255.5,0.0034037
2381.3,1271.9,-0.010398
2381.3,1288.3,-0.024199
2381.3,1304.7,-0.034721
2381.3,1321.1,-0.037019
2381.3,1337.5,-0.039318
2381.3,1353.9,-0.041617
2381.3,1370.3,-0.050711
2381.3,1386.7,-0.067352
2381.3,1403.1,-0.079996
2381.3,1419.5,-0.075262
2381.3,1435.9,-0.070528
2381.3,1452.3,-0.059395
2381.3,1468.7,-0.047552
2381.3,1485.1,-0.03571
2381.3,1501.5,-0.025806
2381.3,1517.9,-0.035782
2381.3,1534.3,-0.045759
2381.3,1550.7,-0.060268
2381.3,1567.1,-0.075895
2381.3,1583.4,-0.091522
2381.3,1599.8,-0.10715
2381.3,1616.2,-0.10907
2381.3,1632.6,-0.10888
2381.3,1649.0,-0.10832
2381.3,1665.4,-0.10776
2381.3,1681.8,-0.1059
2381.3,1698.2,-0.06923
2381.3,1714.6,-0.080087
2381.3,1731.0,-0.065801
2381.3,1747.4,-0.041181
2381.3,1763.8,-0.044347
2381.3,1780.2,-0.053813
2381.3,1796.6,-0.063768
2381.3,1813.0,-0.061171
2381.3,1829.4,-0.066647
2381.3,1845.8,-0.078192
2381.3,1862.2,-0.08032
2381.3,1878.6,-0.07923
2381.3,1895.0,-0.087082
2381.3,1911.4,-0.09283
2381.3,1927.8,-0.096824
2381.3,1944.2,-0.10074
2381.3,1960.6,-0.094165
2381.3,1977.0,-0.087483
2381.3,1993.4,-0.086333
2381.3,2009.8,-0.082304
2381.3,2026.2,-0.07634
2381.3,2042.6,-0.069529
2381.3,2059.0,-0.063693
2381.3,2075.4,-0.058966
2381.3,2091.8,-0.054738
2393.8,9.1992,0.17768
2393.8,25.598,0.17452
2393.8,41.996,0.16833
2393.8,58.395,0.16215
2393.8,74.793,0.15596
2393.8,91.191,0.14978
2393.8,107.59,0.14354
2393.8,123.99,0.1469
2393.8,140.39,0.15438
2393.8,156.79,0.16185
2393.8,173.18,0.16933
2393.8,189.58,0.17681
2393.8,205.98,0.18197
2393.8,222.38,0.1787
2393.8,238.78,0.17253
2393.8,255.18,0.16635
2393.8,271.57,0.16018
2393.8,287.97,0.154
2393.8,304.37,0.14442
2393.8,320.77,0.12544
2393.8,337.17,0.10647
2393.8,353.57,0.08749
2393.8,369.96,0.068514
2393.8,386.36,0.049538
2393.8,402.76,0.04494
2393.8,419.16,0.051583
2393.8,435.56,0.068005
2393.8,451.96,0.084428
2393.8,468.36,0.10085
2393.8,484.75,0.11727
2393.8,501.15,0.13226
2393.8,517.55,0.12908
2393.8,533.95,0.12766
2393.8,550.35,0.12624
2393.8,566.75,0.12482
2393.8,583.14,0.12339
2393.8,599.54,0.12197
2393.8,615.94,0.11897
2393.8,632.34,0.11592
2393.8,648.74,0.11288
2393.8,665.14,0.10983
2393.8,681.54,0.10678
2393.8,697.93,0.10298
2393.8,714.33,0.0995
2393.8,730.73,0.094189
2393.8,747.13,0.088879
2393.8,763.53,0.083568
2393.8,779.93,0.078258
2393.8,796.32,0.072947
2393.8,812.72,0.061522
2393.8,829.12,0.046917
2393.8,845.52,0.032312
2393.8,861.92,0.017707
2393.8,878.32,0.003102
2393.8,894.71,-0.011503
2393.8,911.11,-0.019425
2393.8,927.51,-0.025383
2393.8,943.91,-0.031452
2393.8,960.31,-0.037522
2393.8,976.71,-0.043591
2393.8,993.11,-0.049661
2393.8,1009.5,-0.042286
2393.8,1025.9,-0.025157
2393.8,1042.3,-0.0080289
2393.8,1058.7,0.0090995
2393.8,1075.1,0.026228
2393.8,1091.5,0.039334
2393.8,1107.9,0.036105
2393.8,1124.3,0.029879
2393.8,1140.7,0.024102
2393.8,1157.1,0.018325
2393.8,1173.5,0.012548
2393.8,1189.9,0.0067705
2393.8,1206.3,0.011763
2393.8,1222.7,0.011651
2393.8,1239.1,-0.0021503
2393.8,1255.5,-0.015952
2393.8,1271.9,-0.029753
2393.8,1288.3,-0.043554
2393.8,1304.7,-0.054076
2393.8,1321.1,-0.056375
2393.8,1337.5,-0.058674
2393.8,1353.9,-0.060972
2393.8,1370.3,-0.063271
2393.8,1386.7,-0.06557
2393.8,1403.1,-0.077486
2393.8,1419.5,-0.069733
2393.8,1435.9,-0.05789
2393.8,1452.3,-0.046048
2393.8,1468.7,-0.034205
2393.8,1485.1,-0.022362
2393.8,1501.5,-0.012458
2393.8,1517.9,-0.02428
2393.8,1534.3,-0.039908
2393.8,1550.7,-0.055535
2393.8,1567.1,-0.071163
2393.8,1583.4,-0.08679
2393.8,1599.8,-0.10242
2393.8,1616.2,-0.10291
2393.8,1632.6,-0.10235
2393.8,1649.0,-0.10179
2393.8,1665.4,-0.10123
2393.8,1681.8,-0.10067
2393.8,1698.2,-0.090226
2393.8,1714.6,-0.080013
2393.8,1731.0,-0.055394
2393.8,1747.4,-0.030774
2393.8,1763.8,-0.034695
2393.8,1780.2,-0.044651
2393.8,1796.6,-0.054607
2393.8,1813.0,-0.059197
2393.8,1829.4,-0.070742
2393.8,1845.8,-0.082288
2393.8,1862.2,-0.084415
2393.8,1878.6,-0.083325
2393.8,1895.0,-0.08306
2393.8,1911.4,-0.088756
2393.8,1927.8,-0.092674
2393.8,1944.2,-0.096593
2393.8,1960.6,-0.092982
2393.8,1977.0,-0.091832
2393.8,1993.4,-0.090683
2393.8,2009.8,-0.086653
2393.8,2026.2,-0.080689
2393.8,2042.6,-0.074725
2393.8,2059.0,-0.068974
2393.8,2075.4,-0.064248
2393.8,2091.8,-0.059521
2406.3,9.1992,0.1743
2406.3,25.598,0.16811
2406.3,41.996,0.16193
2406.3,58.395,0.15574
2406.3,74.793,0.14956
2406.3,91.191,0.14425
2406.3,107.59,0.14323
2406.3,123.99,0.14855
2406.3,140.39,0.15603
2406.3,156.79,0.16351
2406.3,173.18,0.17099
2406.3,189.58,0.17847
2406.3,205.98,0.18097
2406.3,222.38,0.17479
2406.3,238.78,0.16862
2406.3,255.18,0.16244
2406.3,271.57,0.15627
2406.3,287.97,0.15031
2406.3,304.37,0.1489
2406.3,320.77,0.13512
2406.3,337.17,0.11615
2406.3,353.57,0.097171
2406.3,369.96,0.078195
2406.3,386.36,0.059219
2406.3,402.76,0.046205
2406.3,419.16,0.062627
2406.3,435.56,0.079049
2406.3,451.96,0.095472
2406.3,468.36,0.11189
2406.3,484.75,0.12832
2406.3,501.15,0.1338
2406.3,517.55,0.13238
2406.3,533.95,0.13096
2406.3,550.35,0.12953
2406.3,566.75,0.12811
2406.3,583.14,0.12669
2406.3,599.54,0.12345
2406.3,615.94,0.1097
2406.3,632.34,0.10665
2406.3,648.74,0.10361
2406.3,665.14,0.10056
2406.3,681.54,0.097511
2406.3,697.93,0.094464
2406.3,714.33,0.089439
2406.3,730.73,0.084129
2406.3,747.13,0.078818
2406.3,763.53,0.073508
2406.3,779.93,0.068197
2406.3,796.32,0.062872
2406.3,812.72,0.059789
2406.3,829.12,0.045184
2406.3,845.52,0.030579
2406.3,861.92,0.015974
2406.3,878.32,0.0013686
2406.3,894.71,-0.013236
2406.3,911.11,-0.022057
2406.3,927.51,-0.028126
2406.3,943.91,-0.034196
2406.3,960.31,-0.040265
2406.3,976.71,-0.046335
2406.3,993.11,-0.048911
2406.3,1009.5,-0.048972
2406.3,1025.9,-0.035542
2406.3,1042.3,-0.018414
2406.3,1058.7,-0.0012852
2406.3,1075.1,0.015843
2406.3,1091.5,0.032971
2406.3,1107.9,0.039073
2406.3,1124.3,0.033296
2406.3,1140.7,0.027518
2406.3,1157.1,0.021741
2406.3,1173.5,0.015964
2406.3,1189.9,0.01096
2406.3,1206.3,0.0053841
2406.3,1222.7,-0.0084173
2406.3,1239.1,-0.022219
2406.3,1255.5,-0.03602
2406.3,1271.9,-0.049821
2406.3,1288.3,-0.063193
2406.3,1304.7,-0.059715
2406.3,1321.1,-0.049442
2406.3,1337.5,-0.05174
2406.3,1353.9,-0.054039
2406.3,1370.3,-0.056338
2406.3,1386.7,-0.058637
2406.3,1403.1,-0.058291
2406.3,1419.5,-0.046449
2406.3,1435.9,-0.034606
2406.3,1452.3,-0.022763
2406.3,1468.7,-0.010921
2406.3,1485.1,0.00092213
2406.3,1501.5,-0.0091027
2406.3,1517.9,-0.014998
2406.3,1534.3,-0.030625
2406.3,1550.7,-0.046253
2406.3,1567.1,-0.06188
2406.3,1583.4,-0.077508
2406.3,1599.8,-0.093135
2406.3,1616.2,-0.076511
2406.3,1632.6,-0.075951
2406.3,1649.0,-0.075392
2406.3,1665.4,-0.074832
2406.3,1681.8,-0.074273
2406.3,1698.2,-0.073713
2406.3,1714.6,-0.051678
2406.3,1731.0,-0.027058
2406.3,1747.4,-0.015483
2406.3,1763.8,-0.01707
2406.3,1780.2,-0.027026
2406.3,1796.6,-0.036981
2406.3,1813.0,-0.0482
2406.3,1829.4,-0.059745
2406.3,1845.8,-0.074867
2406.3,1862.2,-0.084195
2406.3,1878.6,-0.083105
2406.3,1895.0,-0.08258
2406.3,1911.4,-0.083907
2406.3,1927.8,-0.087825
2406.3,1944.2,-0.091744
2406.3,1960.6,-0.092382
2406.3,1977.0,-0.091233
2406.3,1993.4,-0.090083
2406.3,2009.8,-0.088243
2406.3,2026.2,-0.082279
2406.3,2042.6,-0.076315
2406.3,2059.0,-0.072337
2406.3,2075.4,-0.067611
2406.3,2091.8,-0.062884
2418.8,9.1992,0.16405
2418.8,25.598,0.15787
2418.8,41.996,0.15168
2418.8,58.395,0.1455
2418.8,74.793,0.14225
2418.8,91.191,0.14011
2418.8,107.59,0.13909
2418.8,123.99,0.13937
2418.8,140.39,0.14091
2418.8,156.79,0.14839
2418.8,173.18,0.15587
2418.8,189.58,0.16335
2418.8,205.98,0.16585
2418.8,222.38,0.15968
2418.8,238.78,0.1535
2418.8,255.18,0.14733
2418.8,271.57,0.14521
2418.8,287.97,0.14638
2418.8,304.37,0.14497
2418.8,320.77,0.13648
2418.8,337.17,0.128
2418.8,353.57,0.10923
2418.8,369.96,0.090258
2418.8,386.36,0.071282
2418.8,402.76,0.058268
2418.8,419.16,0.07469
2418.8,435.56,0.091112
2418.8,451.96,0.10753
2418.8,468.36,0.11942
2418.8,484.75,0.12314
2418.8,501.15,0.12649
2418.8,517.55,0.12507
2418.8,533.95,0.12365
2418.8,550.35,0.12223
2418.8,566.75,0.12016
2418.8,583.14,0.11626
2418.8,599.54,0.11237
2418.8,615.94,0.095674
2418.8,632.34,0.078616
2418.8,648.74,0.07116
2418.8,665.14,0.068113
2418.8,681.54,0.065066
2418.8,697.93,0.062019
2418.8,714.33,0.056994
2418.8,730.73,0.051683
2418.8,747.13,0.046373
2418.8,763.53,0.04106
2418.8,779.93,0.035723
2418.8,796.32,0.030385
2418.8,812.72,0.02747
2418.8,829.12,0.025255
2418.8,845.52,0.01698
2418.8,861.92,0.0023754
2418.8,878.32,-0.01223
2418.8,894.71,-0.026835
2418.8,911.11,-0.035655
2418.8,927.51,-0.041724
2418.8,943.91,-0.047794
2418.8,960.31,-0.053863
2418.8,976.71,-0.051081
2418.8,993.11,-0.046933
2418.8,1009.5,-0.046993
2418.8,1025.9,-0.050107
2418.8,1042.3,-0.047294
2418.8,1058.7,-0.030166
2418.8,1075.1,-0.013038
2418.8,1091.5,0.0040908
2418.8,1107.9,0.010192
2418.8,1124.3,0.0044148
2418.8,1140.7,-0.0013623
2418.8,1157.1,-0.0071395
2418.8,1173.5,-0.0093566
2418.8,1189.9,-0.0098209
2418.8,1206.3,-0.015397
2418.8,1222.7,-0.029198
2418.8,1239.1,-0.043
2418.8,1255.5,-0.056801
2418.8,1271.9,-0.065413
2418.8,1288.3,-0.07014
2418.8,1304.7,-0.066662
2418.8,1321.1,-0.042612
2418.8,1337.5,-0.018563
2418.8,1353.9,-0.020817
2418.8,1370.3,-0.023116
2418.8,1386.7,-0.025415
2418.8,1403.1,-0.025069
2418.8,1419.5,-0.013227
2418.8,1435.9,-0.0013841
2418.8,1452.3,0.010459
2418.8,1468.7,0.012095
2418.8,1485.1,-0.0032327
2418.8,1501.5,-0.017303
2418.8,1517.9,-0.018478
2418.8,1534.3,-0.019653
2418.8,1550.7,-0.032419
2418.8,1567.1,-0.048047
2418.8,1583.4,-0.063674
2418.8,1599.8,-0.079302
2418.8,1616.2,-0.057818
2418.8,1632.6,-0.035986
2418.8,1649.0,-0.029128
2418.8,1665.4,-0.028569
2418.8,1681.8,-0.028009
2418.8,1698.2,-0.027449
2418.8,1714.6,-0.0054144
2418.8,1731.0,0.019205
2418.8,1747.4,-0.013486
2418.8,1763.8,-0.00045923
2418.8,1780.2,-0.00093622
2418.8,1796.6,-0.010892
2418.8,1813.0,-0.022111
2418.8,1829.4,-0.033656
2418.8,1845.8,-0.07033
2418.8,1862.2,-0.079658
2418.8,1878.6,-0.078568
2418.8,1895.0,-0.083603
2418.8,1911.4,-0.082213
2418.8,1927.8,-0.082277
2418.8,1944.2,-0.086196
2418.8,1960.6,-0.086834
2418.8,1977.0,-0.085684
2418.8,1993.4,-0.088795
2418.8,2009.8,-0.087074
2418.8,2026.2,-0.08111
2418.8,2042.6,-0.074523
2418.8,2059.0,-0.071209
2418.8,2075.4,-0.069054
2418.8,2091.8,-0.064328
2431.3,9.1992,0.15381
2431.3,25.598,0.14762
2431.3,41.996,0.14239
2431.3,58.395,0.14025
2431.3,74.793,0.13811
2431.3,91.191,0.13597
2431.3,107.59,0.13495
2431.3,123.99,0.13523
2431.3,140.39,0.13551
2431.3,156.79,0.13578
2431.3,173.18,0.14075
2431.3,189.58,0.14823
2431.3,205.98,0.15073
2431.3,222.38,0.14456
2431.3,238.78,0.13896
2431.3,255.18,0.14012
2431.3,271.57,0.14128
2431.3,287.97,0.14244
2431.3,304.37,0.14103
2431.3,320.77,0.13255
2431.3,337.17,0.12407
2431.3,353.57,0.11558
2431.3,369.96,0.10232
2431.3,386.36,0.083344
2431.3,402.76,0.07033
2431.3,419.16,0.086752
2431.3,435.56,0.10317
2431.3,451.96,0.1084
2431.3,468.36,0.11211
2431.3,484.75,0.11583
2431.3,501.15,0.11918
2431.3,517.55,0.11776
2431.3,533.95,0.11634
2431.3,550.35,0.11298
2431.3,566.75,0.10908
2431.3,583.14,0.10518
2431.3,599.54,0.10128
2431.3,615.94,0.084589
2431.3,632.34,0.067531
2431.3,648.74,0.050472
2431.3,665.14,0.035667
2431.3,681.54,0.03262
2431.3,697.93,0.029573
2431.3,714.33,0.024548
2431.3,730.73,0.019238
2431.3,747.13,0.013911
2431.3,763.53,0.0085736
2431.3,779.93,0.0032361
2431.3,796.32,-0.0021014
2431.3,812.72,-0.0050166
2431.3,829.12,-0.0072319
2431.3,845.52,-0.0094472
2431.3,861.92,-0.011663
2431.3,878.32,-0.025828
2431.3,894.71,-0.040433
2431.3,911.11,-0.049253
2431.3,927.51,-0.055323
2431.3,943.91,-0.057398
2431.3,960.31,-0.05325
2431.3,976.71,-0.049102
2431.3,993.11,-0.044954
2431.3,1009.5,-0.045015
2431.3,1025.9,-0.048128
2431.3,1042.3,-0.051242
2431.3,1058.7,-0.054355
2431.3,1075.1,-0.041918
2431.3,1091.5,-0.02479
2431.3,1107.9,-0.018689
2431.3,1124.3,-0.024466
2431.3,1140.7,-0.029209
2431.3,1157.1,-0.029673
2431.3,1173.5,-0.030138
2431.3,1189.9,-0.030602
2431.3,1206.3,-0.036178
2431.3,1222.7,-0.04998
2431.3,1239.1,-0.062905
2431.3,1255.5,-0.067633
2431.3,1271.9,-0.072361
2431.3,1288.3,-0.077088
2431.3,1304.7,-0.07361
2431.3,1321.1,-0.04956
2431.3,1337.5,-0.02551
2431.3,1353.9,-0.0014605
2431.3,1370.3,0.010106
2431.3,1386.7,0.0078067
2431.3,1403.1,0.0081523
2431.3,1419.5,0.019995
2431.3,1435.9,0.031838
2431.3,1452.3,0.019222
2431.3,1468.7,0.0038947
2431.3,1485.1,-0.011433
2431.3,1501.5,-0.025503
2431.3,1517.9,-0.026677
2431.3,1534.3,-0.027852
2431.3,1550.7,-0.029027
2431.3,1567.1,-0.034213
2431.3,1583.4,-0.049841
2431.3,1599.8,-0.065468
2431.3,1616.2,-0.043984
2431.3,1632.6,-0.022153
2431.3,1649.0,-0.00032109
2431.3,1665.4,0.017695
2431.3,1681.8,0.018255
2431.3,1698.2,0.018814
2431.3,1714.6,0.040849
2431.3,1731.0,0.021963
2431.3,1747.4,-0.011489
2431.3,1763.8,0.001538
2431.3,1780.2,0.023188
2431.3,1796.6,0.015197
2431.3,1813.0,0.0039789
2431.3,1829.4,-0.025974
2431.3,1845.8,-0.065793
2431.3,1862.2,-0.075121
2431.3,1878.6,-0.078422
2431.3,1895.0,-0.084626
2431.3,1911.4,-0.083236
2431.3,1927.8,-0.078534
2431.3,1944.2,-0.080647
2431.3,1960.6,-0.081286
2431.3,1977.0,-0.08303
2431.3,1993.4,-0.087625
2431.3,2009.8,-0.085905
2431.3,2026.2,-0.079531
2431.3,2042.6,-0.072667
2431.3,2059.0,-0.069353
2431.3,2075.4,-0.068955
2431.3,2091.8,-0.065772
2443.8,9.1992,0.14356
2443.8,25.598,0.14039
2443.8,41.996,0.13825
2443.8,58.395,0.13611
2443.8,74.793,0.13397
2443.8,91.191,0.13183
2443.8,107.59,0.1308
2443.8,123.99,0.13108
2443.8,140.39,0.13136
2443.8,156.79,0.13164
2443.8,173.18,0.13192
2443.8,189.58,0.13312
2443.8,205.98,0.13562
2443.8,222.38,0.13386
2443.8,238.78,0.13502
2443.8,255.18,0.13619
2443.8,271.57,0.13735
2443.8,287.97,0.13851
2443.8,304.37,0.1371
2443.8,320.77,0.12862
2443.8,337.17,0.12013
2443.8,353.57,0.11165
2443.8,369.96,0.10316
2443.8,386.36,0.09468
2443.8,402.76,0.082392
2443.8,419.16,0.093654
2443.8,435.56,0.097371
2443.8,451.96,0.10109
2443.8,468.36,0.1048
2443.8,484.75,0.10852
2443.8,501.15,0.11188
2443.8,517.55,0.10969
2443.8,533.95,0.10579
2443.8,550.35,0.10189
2443.8,566.75,0.097994
2443.8,583.14,0.094094
2443.8,599.54,0.090195
2443.8,615.94,0.073503
2443.8,632.34,0.056445
2443.8,648.74,0.039387
2443.8,665.14,0.022329
2443.8,681.54,0.0052712
2443.8,697.93,-0.0028722
2443.8,714.33,-0.0079005
2443.8,730.73,-0.013238
2443.8,747.13,-0.018576
2443.8,763.53,-0.023913
2443.8,779.93,-0.029251
2443.8,796.32,-0.034588
2443.8,812.72,-0.037503
2443.8,829.12,-0.039719
2443.8,845.52,-0.041934
2443.8,861.92,-0.044149
2443.8,878.32,-0.046365
2443.8,894.71,-0.054031
2443.8,911.11,-0.062851
2443.8,927.51,-0.059567
2443.8,943.91,-0.055419
2443.8,960.31,-0.051271
2443.8,976.71,-0.047124
2443.8,993.11,-0.042976
2443.8,1009.5,-0.043036
2443.8,1025.9,-0.04615
2443.8,1042.3,-0.049263
2443.8,1058.7,-0.052376
2443.8,1075.1,-0.05549
2443.8,1091.5,-0.053671
2443.8,1107.9,-0.047569
2443.8,1124.3,-0.049526
2443.8,1140.7,-0.04999
2443.8,1157.1,-0.050455
2443.8,1173.5,-0.050919
2443.8,1189.9,-0.051383
2443.8,1206.3,-0.056959
2443.8,1222.7,-0.065126
2443.8,1239.1,-0.069853
2443.8,1255.5,-0.074581
2443.8,1271.9,-0.079308
2443.8,1288.3,-0.084036
2443.8,1304.7,-0.080558
2443.8,1321.1,-0.056508
2443.8,1337.5,-0.032458
2443.8,1353.9,-0.0084083
2443.8,1370.3,0.015642
2443.8,1386.7,0.039692
2443.8,1403.1,0.041374
2443.8,1419.5,0.041677
2443.8,1435.9,0.02635
2443.8,1452.3,0.011022
2443.8,1468.7,-0.0043052
2443.8,1485.1,-0.019633
2443.8,1501.5,-0.033702
2443.8,1517.9,-0.034877
2443.8,1534.3,-0.036052
2443.8,1550.7,-0.037227
2443.8,1567.1,-0.038402
2443.8,1583.4,-0.039577
2443.8,1599.8,-0.051635
2443.8,1616.2,-0.030151
2443.8,1632.6,-0.0083193
2443.8,1649.0,0.013512
2443.8,1665.4,0.035344
2443.8,1681.8,0.057176
2443.8,1698.2,0.065078
2443.8,1714.6,0.057413
2443.8,1731.0,0.023961
2443.8,1747.4,-0.0094914
2443.8,1763.8,0.0035352
2443.8,1780.2,0.025185
2443.8,1796.6,0.041287
2443.8,1813.0,0.018383
2443.8,1829.4,-0.021437
2443.8,1845.8,-0.061257
2443.8,1862.2,-0.073241
2443.8,1878.6,-0.079445
2443.8,1895.0,-0.08565
2443.8,1911.4,-0.08426
2443.8,1927.8,-0.079557
2443.8,1944.2,-0.075099
2443.8,1960.6,-0.077266
2443.8,1977.0,-0.081861
2443.8,1993.4,-0.086456
2443.8,2009.8,-0.08454
2443.8,2026.2,-0.077676
2443.8,2042.6,-0.070812
2443.8,2059.0,-0.067498
2443.8,2075.4,-0.067099
2443.8,2091.8,-0.066701
2456.3,9.1992,0.14685
2456.3,25.598,0.14471
2456.3,41.996,0.14257
2456.3,58.395,0.14043
2456.3,74.793,0.13829
2456.3,91.191,0.13675
2456.3,107.59,0.14496
2456.3,123.99,0.15025
2456.3,140.39,0.15053
2456.3,156.79,0.15081
2456.3,173.18,0.15109
2456.3,189.58,0.15137
2456.3,205.98,0.15197
2456.3,222.38,0.15313
2456.3,238.78,0.1543
2456.3,255.18,0.15546
2456.3,271.57,0.15662
2456.3,287.97,0.157
2456.3,304.37,0.13555
2456.3,320.77,0.12706
2456.3,337.17,0.11858
2456.3,353.57,0.11009
2456.3,369.96,0.10161
2456.3,386.36,0.093125
2456.3,402.76,0.096938
2456.3,419.16,0.11061
2456.3,435.56,0.11433
2456.3,451.96,0.11804
2456.3,468.36,0.12176
2456.3,484.75,0.12548
2456.3,501.15,0.12866
2456.3,517.55,0.12476
2456.3,533.95,0.12086
2456.3,550.35,0.11696
2456.3,566.75,0.11306
2456.3,583.14,0.10916
2456.3,599.54,0.091198
2456.3,615.94,0.096964
2456.3,632.34,0.079906
2456.3,648.74,0.062848
2456.3,665.14,0.04579
2456.3,681.54,0.028732
2456.3,697.93,0.011674
2456.3,714.33,0.0048597
2456.3,730.73,-0.00047779
2456.3,747.13,-0.0058153
2456.3,763.53,-0.011153
2456.3,779.93,-0.01649
2456.3,796.32,-0.025259
2456.3,812.72,-0.05333
2456.3,829.12,-0.055545
2456.3,845.52,-0.05776
2456.3,861.92,-0.059976
2456.3,878.32,-0.062191
2456.3,894.71,-0.064406
2456.3,911.11,-0.062309
2456.3,927.51,-0.058161
2456.3,943.91,-0.054013
2456.3,960.31,-0.049865
2456.3,976.71,-0.045717
