#: table_doi: 10.17182/hepdata.90835.v1/t84
#: name: T2tt efficiency
#: description: The efficiency times acceptance of the SMS models for T2tt as function of the top squark and LSP masses. The efficiency times acceptance is given for the total signal across the set of 174 search regions.
#: data_file: t2tt_efficiency.yaml
#: keyword observables: EFF
#: keyword phrases: SUSY | Supersymmetry
#: keyword cmenergies: 13000
#: keyword reactions: P P --> STOP STOP | STOP --> TQ NEUTRALINO1
#: Efficiency,
M(STOP) [GeV],M(NEUTRALINO1) [GeV],Efficiency $\times$ Acceptance
229.11,959.7,0.0
229.11,966.88,0.0
229.11,974.06,0.0
229.11,981.24,0.0
229.11,988.42,0.0
229.11,995.6,0.0
229.11,1002.8,0.0
229.11,1010.0,0.0
229.11,1017.1,0.0
229.11,1024.3,0.0
229.11,1031.5,0.0
229.11,1038.7,0.0
229.11,1045.9,0.0
229.11,1053.1,0.0
229.11,1060.2,0.0
229.11,1067.4,0.0
229.11,1074.6,0.0
229.11,1081.8,0.0
229.11,1089.0,0.0
229.11,1096.1,0.0
229.11,1103.3,0.0
229.11,1110.5,0.0
229.11,1117.7,0.0
229.11,1124.9,0.0
229.11,1132.0,0.0
229.11,1139.2,0.0
229.11,1146.4,0.0
241.28,4.5906,0.00048996
241.28,11.772,0.00045991
241.28,18.953,0.00043571
241.28,26.134,0.00041885
241.28,33.316,0.00037593
241.28,40.497,0.00033301
241.28,47.678,0.00030706
241.28,54.859,0.0004367
241.28,62.041,0.00052318
241.28,69.222,0.00047443
241.28,76.403,0.00050346
241.28,83.584,0.00085286
241.28,90.766,0.0012022
241.28,97.947,0.0012903
241.28,105.13,0.0013468
241.28,112.31,0.0014243
241.28,119.49,0.0015274
241.28,126.67,0.0016104
241.28,133.85,0.0016534
241.28,141.03,0.0017136
241.28,148.22,0.0017555
241.28,155.4,0.0
241.28,162.58,0.0
241.28,169.76,0.0
241.28,176.94,0.0
241.28,184.12,0.0
241.28,191.3,0.0
241.28,198.48,0.0
241.28,205.67,0.0
241.28,212.85,0.0
241.28,220.03,0.0
241.28,227.21,0.0
241.28,234.39,0.0
241.28,241.57,0.0
241.28,248.75,0.0
241.28,255.93,0.0
241.28,263.12,0.0
241.28,270.3,0.0
241.28,277.48,0.0
241.28,284.66,0.0
241.28,291.84,0.0
241.28,299.02,0.0
241.28,306.2,0.0
241.28,313.38,0.0
241.28,320.57,0.0
241.28,327.75,0.0
241.28,334.93,0.0
241.28,342.11,0.0
241.28,349.29,0.0
241.28,356.47,0.0
241.28,363.65,0.0
241.28,370.83,0.0
241.28,378.02,0.0
241.28,385.2,0.0
241.28,392.38,0.0
241.28,399.56,0.0
241.28,406.74,0.0
241.28,413.92,0.0
241.28,421.1,0.0
241.28,428.28,0.0
241.28,435.47,0.0
241.28,442.65,0.0
241.28,449.83,0.0
241.28,457.01,0.0
241.28,464.19,0.0
241.28,471.37,0.0
241.28,478.55,0.0
241.28,485.73,0.0
241.28,492.92,0.0
241.28,500.1,0.0
241.28,507.28,0.0
241.28,514.46,0.0
241.28,521.64,0.0
241.28,528.82,0.0
241.28,536.0,0.0
241.28,543.18,0.0
241.28,550.37,0.0
241.28,557.55,0.0
241.28,564.73,0.0
241.28,571.91,0.0
241.28,579.09,0.0
241.28,586.27,0.0
241.28,593.45,0.0
241.28,600.63,0.0
241.28,607.82,0.0
241.28,615.0,0.0
241.28,622.18,0.0
241.28,629.36,0.0
241.28,636.54,0.0
241.28,643.72,0.0
241.28,650.9,0.0
241.28,658.08,0.0
241.28,665.27,0.0
241.28,672.45,0.0
241.28,679.63,0.0
241.28,686.81,0.0
241.28,693.99,0.0
241.28,701.17,0.0
241.28,708.35,0.0
241.28,715.53,0.0
241.28,722.72,0.0
241.28,729.9,0.0
241.28,737.08,0.0
241.28,744.26,0.0
241.28,751.44,0.0
241.28,758.62,0.0
241.28,765.8,0.0
241.28,772.98,0.0
241.28,780.17,0.0
241.28,787.35,0.0
241.28,794.53,0.0
241.28,801.71,0.0
241.28,808.89,0.0
241.28,816.07,0.0
241.28,823.25,0.0
241.28,830.43,0.0
241.28,837.62,0.0
241.28,844.8,0.0
241.28,851.98,0.0
241.28,859.16,0.0
241.28,866.34,0.0
241.28,873.52,0.0
241.28,880.7,0.0
241.28,887.88,0.0
241.28,895.07,0.0
241.28,902.25,0.0
241.28,909.43,0.0
241.28,916.61,0.0
241.28,923.79,0.0
241.28,930.97,0.0
241.28,938.15,0.0
241.28,945.33,0.0
241.28,952.52,0.0
241.28,959.7,0.0
241.28,966.88,0.0
241.28,974.06,0.0
241.28,981.24,0.0
241.28,988.42,0.0
241.28,995.6,0.0
241.28,1002.8,0.0
241.28,1010.0,0.0
241.28,1017.1,0.0
241.28,1024.3,0.0
241.28,1031.5,0.0
241.28,1038.7,0.0
241.28,1045.9,0.0
241.28,1053.1,0.0
241.28,1060.2,0.0
241.28,1067.4,0.0
241.28,1074.6,0.0
241.28,1081.8,0.0
241.28,1089.0,0.0
241.28,1096.1,0.0
241.28,1103.3,0.0
241.28,1110.5,0.0
241.28,1117.7,0.0
241.28,1124.9,0.0
241.28,1132.0,0.0
241.28,1139.2,0.0
241.28,1146.4,0.0
253.45,4.5906,0.00077071
253.45,11.772,0.00074066
253.45,18.953,0.00071061
253.45,26.134,0.00066916
253.45,33.316,0.00060706
253.45,40.497,0.00056414
253.45,47.678,0.00052122
253.45,54.859,0.00047435
253.45,62.041,0.0004256
253.45,69.222,0.00037684
253.45,76.403,0.00036547
253.45,83.584,0.00071487
253.45,90.766,0.0010643
253.45,97.947,0.0013288
253.45,105.13,0.0013779
253.45,112.31,0.0014809
253.45,119.49,0.0015839
253.45,126.67,0.0018919
253.45,133.85,0.0019764
253.45,141.03,0.0020366
253.45,148.22,0.0020967
253.45,155.4,0.0021159
253.45,162.58,0.0021384
253.45,169.76,0.0
253.45,176.94,0.0
253.45,184.12,0.0
253.45,191.3,0.0
253.45,198.48,0.0
253.45,205.67,0.0
253.45,212.85,0.0
253.45,220.03,0.0
253.45,227.21,0.0
253.45,234.39,0.0
253.45,241.57,0.0
253.45,248.75,0.0
253.45,255.93,0.0
253.45,263.12,0.0
253.45,270.3,0.0
253.45,277.48,0.0
253.45,284.66,0.0
253.45,291.84,0.0
253.45,299.02,0.0
253.45,306.2,0.0
253.45,313.38,0.0
253.45,320.57,0.0
253.45,327.75,0.0
253.45,334.93,0.0
253.45,342.11,0.0
253.45,349.29,0.0
253.45,356.47,0.0
253.45,363.65,0.0
253.45,370.83,0.0
253.45,378.02,0.0
253.45,385.2,0.0
253.45,392.38,0.0
253.45,399.56,0.0
253.45,406.74,0.0
253.45,413.92,0.0
253.45,421.1,0.0
253.45,428.28,0.0
253.45,435.47,0.0
253.45,442.65,0.0
253.45,449.83,0.0
253.45,457.01,0.0
253.45,464.19,0.0
253.45,471.37,0.0
253.45,478.55,0.0
253.45,485.73,0.0
253.45,492.92,0.0
253.45,500.1,0.0
253.45,507.28,0.0
253.45,514.46,0.0
253.45,521.64,0.0
253.45,528.82,0.0
253.45,536.0,0.0
253.45,543.18,0.0
253.45,550.37,0.0
253.45,557.55,0.0
253.45,564.73,0.0
253.45,571.91,0.0
253.45,579.09,0.0
253.45,586.27,0.0
253.45,593.45,0.0
253.45,600.63,0.0
253.45,607.82,0.0
253.45,615.0,0.0
253.45,622.18,0.0
253.45,629.36,0.0
253.45,636.54,0.0
253.45,643.72,0.0
253.45,650.9,0.0
253.45,658.08,0.0
253.45,665.27,0.0
253.45,672.45,0.0
253.45,679.63,0.0
253.45,686.81,0.0
253.45,693.99,0.0
253.45,701.17,0.0
253.45,708.35,0.0
253.45,715.53,0.0
253.45,722.72,0.0
253.45,729.9,0.0
253.45,737.08,0.0
253.45,744.26,0.0
253.45,751.44,0.0
253.45,758.62,0.0
253.45,765.8,0.0
253.45,772.98,0.0
253.45,780.17,0.0
253.45,787.35,0.0
253.45,794.53,0.0
253.45,801.71,0.0
253.45,808.89,0.0
253.45,816.07,0.0
253.45,823.25,0.0
253.45,830.43,0.0
253.45,837.62,0.0
253.45,844.8,0.0
253.45,851.98,0.0
253.45,859.16,0.0
253.45,866.34,0.0
253.45,873.52,0.0
253.45,880.7,0.0
253.45,887.88,0.0
253.45,895.07,0.0
253.45,902.25,0.0
253.45,909.43,0.0
253.45,916.61,0.0
253.45,923.79,0.0
253.45,930.97,0.0
253.45,938.15,0.0
253.45,945.33,0.0
253.45,952.52,0.0
253.45,959.7,0.0
253.45,966.88,0.0
253.45,974.06,0.0
253.45,981.24,0.0
253.45,988.42,0.0
253.45,995.6,0.0
253.45,1002.8,0.0
253.45,1010.0,0.0
253.45,1017.1,0.0
253.45,1024.3,0.0
253.45,1031.5,0.0
253.45,1038.7,0.0
253.45,1045.9,0.0
253.45,1053.1,0.0
253.45,1060.2,0.0
253.45,1067.4,0.0
253.45,1074.6,0.0
253.45,1081.8,0.0
253.45,1089.0,0.0
253.45,1096.1,0.0
253.45,1103.3,0.0
253.45,1110.5,0.0
253.45,1117.7,0.0
253.45,1124.9,0.0
253.45,1132.0,0.0
253.45,1139.2,0.0
253.45,1146.4,0.0
265.63,4.5906,0.0013204
265.63,11.772,0.00125
265.63,18.953,0.0011961
265.63,26.134,0.0011547
265.63,33.316,0.0010524
265.63,40.497,0.00095014
265.63,47.678,0.00090616
265.63,54.859,0.00085929
265.63,62.041,0.00077935
265.63,69.222,0.00064659
265.63,76.403,0.00060804
265.63,83.584,0.00095743
265.63,90.766,0.00091965
265.63,97.947,0.00083396
265.63,105.13,0.00088303
265.63,112.31,0.0011492
265.63,119.49,0.0016514
265.63,126.67,0.0020737
265.63,133.85,0.0022322
265.63,141.03,0.0023852
265.63,148.22,0.0024454
265.63,155.4,0.002471
265.63,162.58,0.0025649
265.63,169.76,0.0026587
265.63,176.94,0.0026527
265.63,184.12,0.0
265.63,191.3,0.0
265.63,198.48,0.0
265.63,205.67,0.0
265.63,212.85,0.0
265.63,220.03,0.0
265.63,227.21,0.0
265.63,234.39,0.0
265.63,241.57,0.0
265.63,248.75,0.0
265.63,255.93,0.0
265.63,263.12,0.0
265.63,270.3,0.0
265.63,277.48,0.0
265.63,284.66,0.0
265.63,291.84,0.0
265.63,299.02,0.0
265.63,306.2,0.0
265.63,313.38,0.0
265.63,320.57,0.0
265.63,327.75,0.0
265.63,334.93,0.0
265.63,342.11,0.0
265.63,349.29,0.0
265.63,356.47,0.0
265.63,363.65,0.0
265.63,370.83,0.0
265.63,378.02,0.0
265.63,385.2,0.0
265.63,392.38,0.0
265.63,399.56,0.0
265.63,406.74,0.0
265.63,413.92,0.0
265.63,421.1,0.0
265.63,428.28,0.0
265.63,435.47,0.0
265.63,442.65,0.0
265.63,449.83,0.0
265.63,457.01,0.0
265.63,464.19,0.0
265.63,471.37,0.0
265.63,478.55,0.0
265.63,485.73,0.0
265.63,492.92,0.0
265.63,500.1,0.0
265.63,507.28,0.0
265.63,514.46,0.0
265.63,521.64,0.0
265.63,528.82,0.0
265.63,536.0,0.0
265.63,543.18,0.0
265.63,550.37,0.0
265.63,557.55,0.0
265.63,564.73,0.0
265.63,571.91,0.0
265.63,579.09,0.0
265.63,586.27,0.0
265.63,593.45,0.0
265.63,600.63,0.0
265.63,607.82,0.0
265.63,615.0,0.0
265.63,622.18,0.0
265.63,629.36,0.0
265.63,636.54,0.0
265.63,643.72,0.0
265.63,650.9,0.0
265.63,658.08,0.0
265.63,665.27,0.0
265.63,672.45,0.0
265.63,679.63,0.0
265.63,686.81,0.0
265.63,693.99,0.0
265.63,701.17,0.0
265.63,708.35,0.0
265.63,715.53,0.0
265.63,722.72,0.0
265.63,729.9,0.0
265.63,737.08,0.0
265.63,744.26,0.0
265.63,751.44,0.0
265.63,758.62,0.0
265.63,765.8,0.0
265.63,772.98,0.0
265.63,780.17,0.0
265.63,787.35,0.0
265.63,794.53,0.0
265.63,801.71,0.0
265.63,808.89,0.0
265.63,816.07,0.0
265.63,823.25,0.0
265.63,830.43,0.0
265.63,837.62,0.0
265.63,844.8,0.0
265.63,851.98,0.0
265.63,859.16,0.0
265.63,866.34,0.0
265.63,873.52,0.0
265.63,880.7,0.0
265.63,887.88,0.0
265.63,895.07,0.0
265.63,902.25,0.0
265.63,909.43,0.0
265.63,916.61,0.0
265.63,923.79,0.0
265.63,930.97,0.0
265.63,938.15,0.0
265.63,945.33,0.0
265.63,952.52,0.0
265.63,959.7,0.0
265.63,966.88,0.0
265.63,974.06,0.0
265.63,981.24,0.0
265.63,988.42,0.0
265.63,995.6,0.0
265.63,1002.8,0.0
265.63,1010.0,0.0
265.63,1017.1,0.0
265.63,1024.3,0.0
265.63,1031.5,0.0
265.63,1038.7,0.0
265.63,1045.9,0.0
265.63,1053.1,0.0
265.63,1060.2,0.0
265.63,1067.4,0.0
265.63,1074.6,0.0
265.63,1081.8,0.0
265.63,1089.0,0.0
265.63,1096.1,0.0
265.63,1103.3,0.0
265.63,1110.5,0.0
265.63,1117.7,0.0
265.63,1124.9,0.0
265.63,1132.0,0.0
265.63,1139.2,0.0
265.63,1146.4,0.0
277.8,4.5906,0.0020401
277.8,11.772,0.0019697
277.8,18.953,0.0018992
277.8,26.134,0.0018164
277.8,33.316,0.0017141
277.8,40.497,0.0016119
277.8,47.678,0.0014992
277.8,54.859,0.0013254
277.8,62.041,0.0011926
277.8,69.222,0.0010599
277.8,76.403,0.00083673
277.8,83.584,0.00072171
277.8,90.766,0.00063603
277.8,97.947,0.00055035
277.8,105.13,0.00062464
277.8,112.31,0.0011269
277.8,119.49,0.0016291
277.8,126.67,0.0021836
277.8,133.85,0.0024311
277.8,141.03,0.0025896
277.8,148.22,0.0027482
277.8,155.4,0.0028582
277.8,162.58,0.0029521
277.8,169.76,0.003046
277.8,176.94,0.0031371
277.8,184.12,0.0031196
277.8,191.3,0.0
277.8,198.48,0.0
277.8,205.67,0.0
277.8,212.85,0.0
277.8,220.03,0.0
277.8,227.21,0.0
277.8,234.39,0.0
277.8,241.57,0.0
277.8,248.75,0.0
277.8,255.93,0.0
277.8,263.12,0.0
277.8,270.3,0.0
277.8,277.48,0.0
277.8,284.66,0.0
277.8,291.84,0.0
277.8,299.02,0.0
277.8,306.2,0.0
277.8,313.38,0.0
277.8,320.57,0.0
277.8,327.75,0.0
277.8,334.93,0.0
277.8,342.11,0.0
277.8,349.29,0.0
277.8,356.47,0.0
277.8,363.65,0.0
277.8,370.83,0.0
277.8,378.02,0.0
277.8,385.2,0.0
277.8,392.38,0.0
277.8,399.56,0.0
277.8,406.74,0.0
277.8,413.92,0.0
277.8,421.1,0.0
277.8,428.28,0.0
277.8,435.47,0.0
277.8,442.65,0.0
277.8,449.83,0.0
277.8,457.01,0.0
277.8,464.19,0.0
277.8,471.37,0.0
277.8,478.55,0.0
277.8,485.73,0.0
277.8,492.92,0.0
277.8,500.1,0.0
277.8,507.28,0.0
277.8,514.46,0.0
277.8,521.64,0.0
277.8,528.82,0.0
277.8,536.0,0.0
277.8,543.18,0.0
277.8,550.37,0.0
277.8,557.55,0.0
277.8,564.73,0.0
277.8,571.91,0.0
277.8,579.09,0.0
277.8,586.27,0.0
277.8,593.45,0.0
277.8,600.63,0.0
277.8,607.82,0.0
277.8,615.0,0.0
277.8,622.18,0.0
277.8,629.36,0.0
277.8,636.54,0.0
277.8,643.72,0.0
277.8,650.9,0.0
277.8,658.08,0.0
277.8,665.27,0.0
277.8,672.45,0.0
277.8,679.63,0.0
277.8,686.81,0.0
277.8,693.99,0.0
277.8,701.17,0.0
277.8,708.35,0.0
277.8,715.53,0.0
277.8,722.72,0.0
277.8,729.9,0.0
277.8,737.08,0.0
277.8,744.26,0.0
277.8,751.44,0.0
277.8,758.62,0.0
277.8,765.8,0.0
277.8,772.98,0.0
277.8,780.17,0.0
277.8,787.35,0.0
277.8,794.53,0.0
277.8,801.71,0.0
277.8,808.89,0.0
277.8,816.07,0.0
277.8,823.25,0.0
277.8,830.43,0.0
277.8,837.62,0.0
277.8,844.8,0.0
277.8,851.98,0.0
277.8,859.16,0.0
277.8,866.34,0.0
277.8,873.52,0.0
277.8,880.7,0.0
277.8,887.88,0.0
277.8,895.07,0.0
277.8,902.25,0.0
277.8,909.43,0.0
277.8,916.61,0.0
277.8,923.79,0.0
277.8,930.97,0.0
277.8,938.15,0.0
277.8,945.33,0.0
277.8,952.52,0.0
277.8,959.7,0.0
277.8,966.88,0.0
277.8,974.06,0.0
277.8,981.24,0.0
277.8,988.42,0.0
277.8,995.6,0.0
277.8,1002.8,0.0
277.8,1010.0,0.0
277.8,1017.1,0.0
277.8,1024.3,0.0
277.8,1031.5,0.0
277.8,1038.7,0.0
277.8,1045.9,0.0
277.8,1053.1,0.0
277.8,1060.2,0.0
277.8,1067.4,0.0
277.8,1074.6,0.0
277.8,1081.8,0.0
277.8,1089.0,0.0
277.8,1096.1,0.0
277.8,1103.3,0.0
277.8,1110.5,0.0
277.8,1117.7,0.0
277.8,1124.9,0.0
277.8,1132.0,0.0
277.8,1139.2,0.0
277.8,1146.4,0.0
289.97,4.5906,0.0033247
289.97,11.772,0.0032511
289.97,18.953,0.003161
289.97,26.134,0.0030689
289.97,33.316,0.0029666
289.97,40.497,0.0027445
289.97,47.678,0.0024848
289.97,54.859,0.002311
289.97,62.041,0.002128
289.97,69.222,0.0018154
289.97,76.403,0.0015176
289.97,83.584,0.0012807
289.97,90.766,0.0010606
289.97,97.947,0.00097487
289.97,105.13,0.00083243
289.97,112.31,0.00066727
289.97,119.49,0.00092251
289.97,126.67,0.001477
289.97,133.85,0.0022034
289.97,141.03,0.0028455
289.97,148.22,0.0030041
289.97,155.4,0.0031141
289.97,162.58,0.0032329
289.97,169.76,0.003397
289.97,176.94,0.0035121
289.97,184.12,0.0035631
289.97,191.3,0.0036716
289.97,198.48,0.003699
289.97,205.67,0.0
289.97,212.85,0.0
289.97,220.03,0.0
289.97,227.21,0.0
289.97,234.39,0.0
289.97,241.57,0.0
289.97,248.75,0.0
289.97,255.93,0.0
289.97,263.12,0.0
289.97,270.3,0.0
289.97,277.48,0.0
289.97,284.66,0.0
289.97,291.84,0.0
289.97,299.02,0.0
289.97,306.2,0.0
289.97,313.38,0.0
289.97,320.57,0.0
289.97,327.75,0.0
289.97,334.93,0.0
289.97,342.11,0.0
289.97,349.29,0.0
289.97,356.47,0.0
289.97,363.65,0.0
289.97,370.83,0.0
289.97,378.02,0.0
289.97,385.2,0.0
289.97,392.38,0.0
289.97,399.56,0.0
289.97,406.74,0.0
289.97,413.92,0.0
289.97,421.1,0.0
289.97,428.28,0.0
289.97,435.47,0.0
289.97,442.65,0.0
289.97,449.83,0.0
289.97,457.01,0.0
289.97,464.19,0.0
289.97,471.37,0.0
289.97,478.55,0.0
289.97,485.73,0.0
289.97,492.92,0.0
289.97,500.1,0.0
289.97,507.28,0.0
289.97,514.46,0.0
289.97,521.64,0.0
289.97,528.82,0.0
289.97,536.0,0.0
289.97,543.18,0.0
289.97,550.37,0.0
289.97,557.55,0.0
289.97,564.73,0.0
289.97,571.91,0.0
289.97,579.09,0.0
289.97,586.27,0.0
289.97,593.45,0.0
289.97,600.63,0.0
289.97,607.82,0.0
289.97,615.0,0.0
289.97,622.18,0.0
289.97,629.36,0.0
289.97,636.54,0.0
289.97,643.72,0.0
289.97,650.9,0.0
289.97,658.08,0.0
289.97,665.27,0.0
289.97,672.45,0.0
289.97,679.63,0.0
289.97,686.81,0.0
289.97,693.99,0.0
289.97,701.17,0.0
289.97,708.35,0.0
289.97,715.53,0.0
289.97,722.72,0.0
289.97,729.9,0.0
289.97,737.08,0.0
289.97,744.26,0.0
289.97,751.44,0.0
289.97,758.62,0.0
289.97,765.8,0.0
289.97,772.98,0.0
289.97,780.17,0.0
289.97,787.35,0.0
289.97,794.53,0.0
289.97,801.71,0.0
289.97,808.89,0.0
289.97,816.07,0.0
289.97,823.25,0.0
289.97,830.43,0.0
289.97,837.62,0.0
289.97,844.8,0.0
289.97,851.98,0.0
289.97,859.16,0.0
289.97,866.34,0.0
289.97,873.52,0.0
289.97,880.7,0.0
289.97,887.88,0.0
289.97,895.07,0.0
289.97,902.25,0.0
289.97,909.43,0.0
289.97,916.61,0.0
289.97,923.79,0.0
289.97,930.97,0.0
289.97,938.15,0.0
289.97,945.33,0.0
289.97,952.52,0.0
289.97,959.7,0.0
289.97,966.88,0.0
289.97,974.06,0.0
289.97,981.24,0.0
289.97,988.42,0.0
289.97,995.6,0.0
289.97,1002.8,0.0
289.97,1010.0,0.0
289.97,1017.1,0.0
289.97,1024.3,0.0
289.97,1031.5,0.0
289.97,1038.7,0.0
289.97,1045.9,0.0
289.97,1053.1,0.0
289.97,1060.2,0.0
289.97,1067.4,0.0
289.97,1074.6,0.0
289.97,1081.8,0.0
289.97,1089.0,0.0
289.97,1096.1,0.0
289.97,1103.3,0.0
289.97,1110.5,0.0
289.97,1117.7,0.0
289.97,1124.9,0.0
289.97,1132.0,0.0
289.97,1139.2,0.0
289.97,1146.4,0.0
302.14,4.5906,0.0047839
302.14,11.772,0.0046938
302.14,18.953,0.0046036
302.14,26.134,0.0044611
302.14,33.316,0.0041787
302.14,40.497,0.003919
302.14,47.678,0.0036592
302.14,54.859,0.0033637
302.14,62.041,0.0030512
302.14,69.222,0.0027386
302.14,76.403,0.0023031
302.14,83.584,0.0020353
302.14,90.766,0.0017984
302.14,97.947,0.0015615
302.14,105.13,0.0012967
302.14,112.31,0.0011315
302.14,119.49,0.00096633
302.14,126.67,0.00077929
302.14,133.85,0.0014418
302.14,141.03,0.0021682
302.14,148.22,0.0028947
302.14,155.4,0.0031986
302.14,162.58,0.0033628
302.14,169.76,0.003527
302.14,176.94,0.0039256
302.14,184.12,0.0040362
302.14,191.3,0.0041446
302.14,198.48,0.0042531
302.14,205.67,0.0042224
302.14,212.85,0.0041801
302.14,220.03,0.0
302.14,227.21,0.0
302.14,234.39,0.0
302.14,241.57,0.0
302.14,248.75,0.0
302.14,255.93,0.0
302.14,263.12,0.0
302.14,270.3,0.0
302.14,277.48,0.0
302.14,284.66,0.0
302.14,291.84,0.0
302.14,299.02,0.0
302.14,306.2,0.0
302.14,313.38,0.0
302.14,320.57,0.0
302.14,327.75,0.0
302.14,334.93,0.0
302.14,342.11,0.0
302.14,349.29,0.0
302.14,356.47,0.0
302.14,363.65,0.0
302.14,370.83,0.0
302.14,378.02,0.0
302.14,385.2,0.0
302.14,392.38,0.0
302.14,399.56,0.0
302.14,406.74,0.0
302.14,413.92,0.0
302.14,421.1,0.0
302.14,428.28,0.0
302.14,435.47,0.0
302.14,442.65,0.0
302.14,449.83,0.0
302.14,457.01,0.0
302.14,464.19,0.0
302.14,471.37,0.0
302.14,478.55,0.0
302.14,485.73,0.0
302.14,492.92,0.0
302.14,500.1,0.0
302.14,507.28,0.0
302.14,514.46,0.0
302.14,521.64,0.0
302.14,528.82,0.0
302.14,536.0,0.0
302.14,543.18,0.0
302.14,550.37,0.0
302.14,557.55,0.0
302.14,564.73,0.0
302.14,571.91,0.0
302.14,579.09,0.0
302.14,586.27,0.0
302.14,593.45,0.0
302.14,600.63,0.0
302.14,607.82,0.0
302.14,615.0,0.0
302.14,622.18,0.0
302.14,629.36,0.0
302.14,636.54,0.0
302.14,643.72,0.0
302.14,650.9,0.0
302.14,658.08,0.0
302.14,665.27,0.0
302.14,672.45,0.0
302.14,679.63,0.0
302.14,686.81,0.0
302.14,693.99,0.0
302.14,701.17,0.0
302.14,708.35,0.0
302.14,715.53,0.0
302.14,722.72,0.0
302.14,729.9,0.0
302.14,737.08,0.0
302.14,744.26,0.0
302.14,751.44,0.0
302.14,758.62,0.0
302.14,765.8,0.0
302.14,772.98,0.0
302.14,780.17,0.0
302.14,787.35,0.0
302.14,794.53,0.0
302.14,801.71,0.0
302.14,808.89,0.0
302.14,816.07,0.0
302.14,823.25,0.0
302.14,830.43,0.0
302.14,837.62,0.0
302.14,844.8,0.0
302.14,851.98,0.0
302.14,859.16,0.0
302.14,866.34,0.0
302.14,873.52,0.0
302.14,880.7,0.0
302.14,887.88,0.0
302.14,895.07,0.0
302.14,902.25,0.0
302.14,909.43,0.0
302.14,916.61,0.0
302.14,923.79,0.0
302.14,930.97,0.0
302.14,938.15,0.0
302.14,945.33,0.0
302.14,952.52,0.0
302.14,959.7,0.0
302.14,966.88,0.0
302.14,974.06,0.0
302.14,981.24,0.0
302.14,988.42,0.0
302.14,995.6,0.0
302.14,1002.8,0.0
302.14,1010.0,0.0
302.14,1017.1,0.0
302.14,1024.3,0.0
302.14,1031.5,0.0
302.14,1038.7,0.0
302.14,1045.9,0.0
302.14,1053.1,0.0
302.14,1060.2,0.0
302.14,1067.4,0.0
302.14,1074.6,0.0
302.14,1081.8,0.0
302.14,1089.0,0.0
302.14,1096.1,0.0
302.14,1103.3,0.0
302.14,1110.5,0.0
302.14,1117.7,0.0
302.14,1124.9,0.0
302.14,1132.0,0.0
302.14,1139.2,0.0
302.14,1146.4,0.0
314.31,4.5906,0.0079849
314.31,11.772,0.0072818
314.31,18.953,0.0069385
314.31,26.134,0.006796
314.31,33.316,0.0063743
314.31,40.497,0.0059794
314.31,47.678,0.0057196
314.31,54.859,0.0054241
314.31,62.041,0.0050617
314.31,69.222,0.0044839
314.31,76.403,0.0039139
314.31,83.584,0.0033761
314.31,90.766,0.0028994
314.31,97.947,0.0026625
314.31,105.13,0.002287
314.31,112.31,0.001856
314.31,119.49,0.0016168
314.31,126.67,0.0014298
314.31,133.85,0.0011707
314.31,141.03,0.0011484
314.31,148.22,0.0018748
314.31,155.4,0.0021787
314.31,162.58,0.0025449
314.31,169.76,0.0034777
314.31,176.94,0.0042084
314.31,184.12,0.0043932
314.31,191.3,0.0045568
314.31,198.48,0.0046652
314.31,205.67,0.0046374
314.31,212.85,0.0047611
314.31,220.03,0.0048808
314.31,227.21,0.0048231
314.31,234.39,0.0
314.31,241.57,0.0
314.31,248.75,0.0
314.31,255.93,0.0
314.31,263.12,0.0
314.31,270.3,0.0
314.31,277.48,0.0
314.31,284.66,0.0
314.31,291.84,0.0
314.31,299.02,0.0
314.31,306.2,0.0
314.31,313.38,0.0
314.31,320.57,0.0
314.31,327.75,0.0
314.31,334.93,0.0
314.31,342.11,0.0
314.31,349.29,0.0
314.31,356.47,0.0
314.31,363.65,0.0
314.31,370.83,0.0
314.31,378.02,0.0
314.31,385.2,0.0
314.31,392.38,0.0
314.31,399.56,0.0
314.31,406.74,0.0
314.31,413.92,0.0
314.31,421.1,0.0
314.31,428.28,0.0
314.31,435.47,0.0
314.31,442.65,0.0
314.31,449.83,0.0
314.31,457.01,0.0
314.31,464.19,0.0
314.31,471.37,0.0
314.31,478.55,0.0
314.31,485.73,0.0
314.31,492.92,0.0
314.31,500.1,0.0
314.31,507.28,0.0
314.31,514.46,0.0
314.31,521.64,0.0
314.31,528.82,0.0
314.31,536.0,0.0
314.31,543.18,0.0
314.31,550.37,0.0
314.31,557.55,0.0
314.31,564.73,0.0
314.31,571.91,0.0
314.31,579.09,0.0
314.31,586.27,0.0
314.31,593.45,0.0
314.31,600.63,0.0
314.31,607.82,0.0
314.31,615.0,0.0
314.31,622.18,0.0
314.31,629.36,0.0
314.31,636.54,0.0
314.31,643.72,0.0
314.31,650.9,0.0
314.31,658.08,0.0
314.31,665.27,0.0
314.31,672.45,0.0
314.31,679.63,0.0
314.31,686.81,0.0
314.31,693.99,0.0
314.31,701.17,0.0
314.31,708.35,0.0
314.31,715.53,0.0
314.31,722.72,0.0
314.31,729.9,0.0
314.31,737.08,0.0
314.31,744.26,0.0
314.31,751.44,0.0
314.31,758.62,0.0
314.31,765.8,0.0
314.31,772.98,0.0
314.31,780.17,0.0
314.31,787.35,0.0
314.31,794.53,0.0
314.31,801.71,0.0
314.31,808.89,0.0
314.31,816.07,0.0
